id_mutation,date_mutation,code_type_local,code_commune,surface_terrain,surface_reelle_bati,nombre_pieces_principales,nature_culture,valeur_fonciere,latitude,longitude,nombre_lots,numero_disposition,code_departement,Nombre_unite,Nombre_dependance,Year,num_trimestre,quarter,geometry,index_right,epci_name,iris_code,iris_name,iris_name_l,Prix_m2,Month,Pris_m2_moy_iris,std,Vente_par_iris,Vente_par_iris_tri,N_logements,N_res_ppale,N_res_second,N_vacant,N_maisons,N_apparts,N_proprietaire,N_locataire,DISP_MED19,Arrondissement,dist_metro
2020-955393,2020-09-30,1.0,69389,130.0,130.0,5.0,sols,645450.0,45.800294,4.835275,0,1,69,1,0,2020,3,2020_Q3,POINT (4.835275 45.800294),49064,['MÃ©tropole de Lyon'],693890201,L'Industrie-Le Bour,l'industrie-le bourg,4965.0,9,4249.144813679957,1612.0936804339563,184,12,1784.0,1510.0,96.0,178.0,170.0,1608.0,367.0,1126.0,19660,69389,0.03617061139261446
2021-1055446,2021-01-08,1.0,69389,951.0,110.0,5.0,sols,550000.0,45.801416,4.837446,0,1,69,1,0,2021,1,2021_Q1,POINT (4.837446 45.801416),49064,['MÃ©tropole de Lyon'],693890201,L'Industrie-Le Bour,l'industrie-le bourg,5000.0,1,5154.092186644334,1333.8354238782385,184,7,1784.0,1510.0,96.0,178.0,170.0,1608.0,367.0,1126.0,19660,69389,0.038601878690097846
2021-1055540,2021-01-20,1.0,69389,246.0,168.0,5.0,sols,903500.0,45.789498,4.814386,0,1,69,1,0,2021,1,2021_Q1,POINT (4.814386 45.789498),49064,['MÃ©tropole de Lyon'],693890201,L'Industrie-Le Bour,l'industrie-le bourg,5377.976190476191,1,5154.092186644334,1333.8354238782385,184,7,1784.0,1510.0,96.0,178.0,170.0,1608.0,367.0,1126.0,19660,69389,0.013019077000130972
2021-1057588,2021-04-27,1.0,69389,290.0,135.0,5.0,sols,682500.0,45.797774,4.827789,0,1,69,1,0,2021,2,2021_Q2,POINT (4.827789 45.797774),49064,['MÃ©tropole de Lyon'],693890201,L'Industrie-Le Bour,l'industrie-le bourg,5055.555555555556,4,5073.470547565688,1191.9524720011223,184,14,1784.0,1510.0,96.0,178.0,170.0,1608.0,367.0,1126.0,19660,69389,0.02860167464782851
2021-1060930,2021-10-04,1.0,69389,0.0,124.0,6.0,0,568300.0,45.801945,4.838008,1,1,69,1,0,2021,4,2021_Q4,POINT (4.838008 45.801945),49064,['MÃ©tropole de Lyon'],693890201,L'Industrie-Le Bour,l'industrie-le bourg,4583.064516129032,10,6607.965202459611,3809.4667448563046,184,13,1784.0,1510.0,96.0,178.0,170.0,1608.0,367.0,1126.0,19660,69389,0.03936144249280772
2021-1061208,2021-10-14,1.0,69389,205.0,63.0,3.0,sols,550000.0,45.785754,4.811332,0,1,69,1,0,2021,4,2021_Q4,POINT (4.811332 45.785754),49064,['MÃ©tropole de Lyon'],693890201,L'Industrie-Le Bour,l'industrie-le bourg,8730.15873015873,10,6607.965202459611,3809.4667448563046,184,13,1784.0,1510.0,96.0,178.0,170.0,1608.0,367.0,1126.0,19660,69389,0.00823815344388629
2022-321468,2022-02-17,1.0,69389,155.0,93.0,5.0,sols,400000.0,45.786037,4.811564,0,1,69,1,0,2022,1,2022_Q1,POINT (4.811564 45.786037),49064,['MÃ©tropole de Lyon'],693890201,L'Industrie-Le Bour,l'industrie-le bourg,4301.075268817204,2,4623.366723636576,831.1885338601304,184,11,1784.0,1510.0,96.0,178.0,170.0,1608.0,367.0,1126.0,19660,69389,0.008598427332948605
2022-324664,2022-06-01,1.0,69389,52.0,111.0,5.0,sols,519400.0,45.799705,4.833384,0,1,69,1,0,2022,2,2022_Q2,POINT (4.833384 45.799705),49064,['MÃ©tropole de Lyon'],693890201,L'Industrie-Le Bour,l'industrie-le bourg,4679.279279279279,6,4989.380958078287,599.3101175896419,184,5,1784.0,1510.0,96.0,178.0,170.0,1608.0,367.0,1126.0,19660,69389,0.03427134106905735
2018-922481,2018-02-26,1.0,69384,444.0,135.0,5.0,sols,397869.47,45.781101,4.820922,0,1,69,1,0,2018,1,2018_Q1,POINT (4.820922 45.781101),1188,['MÃ©tropole de Lyon'],693840401,Saint-ExupÃ©ry-Pop,saint-exupÃ©ry-popy,2947.181259259259,2,3728.246743480367,832.7023617247132,105,7,880.0,805.0,20.0,55.0,22.0,836.0,521.0,274.0,28420,69384,0.006309844203976891
2021-1059516,2021-07-26,1.0,69384,0.0,113.0,4.0,0,850000.0,45.779949,4.821023,1,1,69,1,1,2021,3,2021_Q3,POINT (4.821023 45.779949),1188,['MÃ©tropole de Lyon'],693840401,Saint-ExupÃ©ry-Pop,saint-exupÃ©ry-popy,7522.123893805309,7,6201.960924897008,1554.790531951128,105,6,880.0,805.0,20.0,55.0,22.0,836.0,521.0,274.0,28420,69384,0.0060609703850601476
2018-931467,2018-06-21,1.0,69383,299.0,340.0,6.0,sols,1150000.0,45.754832,4.855748,0,1,69,1,0,2018,2,2018_Q2,POINT (4.855748 45.754832),24757,['MÃ©tropole de Lyon'],693830302,Danton-Bir Hakei,danton-bir hakeim,3382.3529411764707,6,4264.047408440032,3613.6052775926423,630,32,6641.0,5427.0,826.0,388.0,8.0,6431.0,1244.0,4100.0,24700,69383,0.0036682938023593708
2017-490448,2017-09-01,1.0,69388,477.0,115.0,5.0,sols,341050.0,45.731566,4.877586,0,1,69,1,0,2017,3,2017_Q3,POINT (4.877586 45.731566),24761,['MÃ©tropole de Lyon'],693880404,Mairi,mairie,2965.6521739130435,9,2944.2173406181532,816.0762751792619,181,10,2049.0,1907.0,53.0,89.0,122.0,1875.0,526.0,1358.0,21700,69388,0.00947383180818018
2018-933871,2018-10-15,1.0,69388,121.0,70.0,3.0,sols,295500.0,45.732424,4.879248,0,1,69,1,0,2018,4,2018_Q4,POINT (4.879248 45.732424),24761,['MÃ©tropole de Lyon'],693880404,Mairi,mairie,4221.428571428572,10,3569.5536690736294,1070.877157541787,181,14,2049.0,1907.0,53.0,89.0,122.0,1875.0,526.0,1358.0,21700,69388,0.008005453627622023
2020-959395,2020-05-19,1.0,69388,244.0,75.0,4.0,sols,287000.0,45.731641,4.878835,0,1,69,1,0,2020,2,2020_Q2,POINT (4.878835 45.731641),24761,['MÃ©tropole de Lyon'],693880404,Mairi,mairie,3826.6666666666665,5,3953.2610644746196,1098.4177264533753,181,16,2049.0,1907.0,53.0,89.0,122.0,1875.0,526.0,1358.0,21700,69388,0.00824785257764863
2019-1003977,2019-04-18,1.0,69383,195.0,187.0,4.0,sols,630000.0,45.75874,4.868114,0,1,69,1,0,2019,2,2019_Q2,POINT (4.868114 45.75874),35832,['MÃ©tropole de Lyon'],693830405,Saint-Anne de Baraba,saint-anne de baraban,3368.9839572192514,4,3585.1325417959565,931.5914910567411,139,12,2012.0,1905.0,38.0,68.0,14.0,1995.0,685.0,1205.0,23430,69383,0.009190731343431615
2018-929296,2018-01-30,1.0,69387,611.0,80.0,3.0,sols,1065000.0,45.733968,4.828543,0,1,69,1,0,2018,1,2018_Q1,POINT (4.828543 45.733968),41370,['MÃ©tropole de Lyon'],693870801,Marcel MÃ©rieu,marcel mÃ©rieux,13312.5,1,6876.484395475752,8154.444038738287,148,7,2062.0,1817.0,88.0,157.0,11.0,1930.0,387.0,1395.0,20320,69387,0.005644719394816015
2019-1008249,2019-11-18,1.0,69387,59.0,60.0,3.0,sols,270000.0,45.734133,4.826746,0,1,69,1,0,2019,4,2019_Q4,POINT (4.826746 45.734133),20517,['MÃ©tropole de Lyon'],693870603,Le RhÃ´n,le rhÃ´ne,4500.0,11,4491.091632408486,1228.5943972495425,123,8,1244.0,1176.0,7.0,61.0,8.0,1233.0,501.0,660.0,23030,69387,0.007241345183897332
2019-1005234,2019-06-14,1.0,69388,250.0,49.0,2.0,sols,200000.0,45.739638,4.880207,0,1,69,1,0,2019,2,2019_Q2,POINT (4.880207 45.739638),28445,['MÃ©tropole de Lyon'],693880301,Laenne,laennec,4081.6326530612246,6,3652.785041695993,799.2883498150346,200,14,1930.0,1672.0,98.0,160.0,83.0,1778.0,599.0,985.0,24050,69388,0.0031431523789440213
2020-963145,2020-12-23,1.0,69388,305.0,73.0,3.0,sols,400000.0,45.73995,4.880849,0,1,69,1,0,2020,4,2020_Q4,POINT (4.880849 45.73995),28445,['MÃ©tropole de Lyon'],693880301,Laenne,laennec,5479.45205479452,12,4660.956148923407,1307.473383135542,200,7,1930.0,1672.0,98.0,160.0,83.0,1778.0,599.0,985.0,24050,69388,0.003196074583363266
2018-934948,2018-12-04,1.0,69383,815.0,304.0,8.0,sols,1495250.0,45.753231,4.878422,0,1,69,1,0,2018,4,2018_Q4,POINT (4.878422 45.753231),21830,['MÃ©tropole de Lyon'],693830701,Genas CFE,genas cfel,4918.585526315789,12,4315.425916228641,1741.0624053676004,220,14,1773.0,1647.0,28.0,97.0,190.0,1546.0,610.0,1024.0,24720,69383,0.009910902190679194
2018-935426,2018-12-21,1.0,69383,0.0,120.0,4.0,0,675450.0,45.75466,4.87851,4,1,69,1,1,2018,4,2018_Q4,POINT (4.87851 45.75466),21830,['MÃ©tropole de Lyon'],693830701,Genas CFE,genas cfel,5628.75,12,4315.425916228641,1741.0624053676004,220,14,1773.0,1647.0,28.0,97.0,190.0,1546.0,610.0,1024.0,24720,69383,0.0113311979685146
2019-1005571,2019-06-20,1.0,69383,176.0,110.0,4.0,sols,451200.0,45.753638,4.874365,1,1,69,1,1,2019,2,2019_Q2,POINT (4.874365 45.753638),21830,['MÃ©tropole de Lyon'],693830701,Genas CFE,genas cfel,4101.818181818182,6,3606.1713547611284,950.8331894692275,220,17,1773.0,1647.0,28.0,97.0,190.0,1546.0,610.0,1024.0,24720,69383,0.008571675561972246
2019-1005958,2019-07-10,1.0,69383,266.0,175.0,5.0,sols,730000.0,45.753823,4.880511,0,1,69,1,0,2019,3,2019_Q3,POINT (4.880511 45.753823),21830,['MÃ©tropole de Lyon'],693830701,Genas CFE,genas cfel,4171.428571428572,7,3922.039140070895,1027.8978752754263,220,14,1773.0,1647.0,28.0,97.0,190.0,1546.0,610.0,1024.0,24720,69383,0.01056394022063583
2019-1008560,2019-11-20,1.0,69383,325.0,101.0,4.0,sols,507246.0,45.754579,4.877455,0,1,69,1,0,2019,4,2019_Q4,POINT (4.877455 45.754579),21830,['MÃ©tropole de Lyon'],693830701,Genas CFE,genas cfel,5022.237623762377,11,4423.868877446695,1187.8703132416026,220,13,1773.0,1647.0,28.0,97.0,190.0,1546.0,610.0,1024.0,24720,69383,0.01069297292220283
2020-962321,2020-11-13,1.0,69383,0.0,140.0,5.0,0,735010.0,45.754256,4.873653,1,1,69,1,1,2020,4,2020_Q4,POINT (4.873653 45.754256),21830,['MÃ©tropole de Lyon'],693830701,Genas CFE,genas cfel,5250.071428571428,11,4431.19849859517,1150.4702050425801,220,8,1773.0,1647.0,28.0,97.0,190.0,1546.0,610.0,1024.0,24720,69383,0.008947323886205678
2021-1062799,2021-01-08,1.0,69383,135.0,128.0,4.0,sols,430000.0,45.753519,4.871823,0,1,69,1,0,2021,1,2021_Q1,POINT (4.871823 45.753519),21830,['MÃ©tropole de Lyon'],693830701,Genas CFE,genas cfel,3359.375,1,4739.495613216736,1452.8278598654385,220,12,1773.0,1647.0,28.0,97.0,190.0,1546.0,610.0,1024.0,24720,69383,0.007859242261087406
2021-1066491,2021-04-01,1.0,69383,244.0,110.0,5.0,sols,447000.0,45.752887,4.877175,0,1,69,1,0,2021,2,2021_Q2,POINT (4.877175 45.752887),21830,['MÃ©tropole de Lyon'],693830701,Genas CFE,genas cfel,4063.6363636363635,4,5418.3213103786275,2151.2256334783888,220,16,1773.0,1647.0,28.0,97.0,190.0,1546.0,610.0,1024.0,24720,69383,0.00912055690498547
2021-1068148,2021-05-12,1.0,69383,61.0,111.0,5.0,sols,715000.0,45.753161,4.871798,0,1,69,1,0,2021,2,2021_Q2,POINT (4.871798 45.753161),21830,['MÃ©tropole de Lyon'],693830701,Genas CFE,genas cfel,6441.441441441441,5,5418.3213103786275,2151.2256334783888,220,16,1773.0,1647.0,28.0,97.0,190.0,1546.0,610.0,1024.0,24720,69383,0.007500541359394861
2021-1075978,2021-09-13,1.0,69383,118.0,70.0,4.0,sols,442500.0,45.753645,4.872994,0,1,69,1,0,2021,3,2021_Q3,POINT (4.872994 45.753645),21830,['MÃ©tropole de Lyon'],693830701,Genas CFE,genas cfel,6321.428571428572,9,5764.58999887541,2083.3156109174315,220,7,1773.0,1647.0,28.0,97.0,190.0,1546.0,610.0,1024.0,24720,69383,0.008182952092730757
2021-1077940,2021-10-29,1.0,69383,195.0,123.0,4.0,sols,914000.0,45.753894,4.87488,0,1,69,1,0,2021,4,2021_Q4,POINT (4.87488 45.753894),21830,['MÃ©tropole de Lyon'],693830701,Genas CFE,genas cfel,7430.8943089430895,10,5930.352617680406,2009.8615056806402,220,7,1773.0,1647.0,28.0,97.0,190.0,1546.0,610.0,1024.0,24720,69383,0.008972588076974822
2021-1078941,2021-10-29,1.0,69383,130.0,104.0,4.0,sols,661650.0,45.753951,4.879248,0,1,69,1,0,2021,4,2021_Q4,POINT (4.879248 45.753951),21830,['MÃ©tropole de Lyon'],693830701,Genas CFE,genas cfel,6362.0192307692305,10,5930.352617680406,2009.8615056806402,220,7,1773.0,1647.0,28.0,97.0,190.0,1546.0,610.0,1024.0,24720,69383,0.01060448895349936
2020-959462,2020-06-19,1.0,69386,131.0,183.0,5.0,sols,1167040.0,45.765838,4.865274,0,1,69,1,0,2020,2,2020_Q2,POINT (4.865274 45.765838),39046,['MÃ©tropole de Lyon'],693860702,Les Charmettes-Lafayett,les charmettes-lafayette,6377.267759562841,6,6549.065855731641,3115.2389983723115,222,13,2658.0,2164.0,98.0,396.0,24.0,2492.0,552.0,1567.0,23960,69386,0.005910420354892172
2022-332149,2022-06-22,1.0,69383,750.0,126.0,5.0,sols,850000.0,45.757346,4.867166,0,1,69,1,0,2022,2,2022_Q2,POINT (4.867166 45.757346),30779,['MÃ©tropole de Lyon'],693830501,Villette-Paul Ber,villette-paul bert,6746.0317460317465,6,7106.491538862768,5696.513637132607,229,8,2334.0,1979.0,237.0,117.0,24.0,2291.0,607.0,1337.0,25660,69383,0.008714501336225674
2018-934815,2018-12-03,1.0,69383,592.0,81.0,4.0,sols,250000.0,45.756556,4.874671,0,1,69,1,0,2018,4,2018_Q4,POINT (4.874671 45.756556),44893,['MÃ©tropole de Lyon'],693830502,Paul Bert-Maisons Neuve,paul bert-maisons neuves,3086.41975308642,12,3595.8820426330158,1181.1159218792332,343,33,2585.0,2277.0,116.0,191.0,35.0,2544.0,950.0,1280.0,24880,69383,0.011448354519936192
2019-1003031,2019-03-04,1.0,69383,592.0,81.0,4.0,sols,250000.0,45.756556,4.874671,0,1,69,1,0,2019,1,2019_Q1,POINT (4.874671 45.756556),44893,['MÃ©tropole de Lyon'],693830502,Paul Bert-Maisons Neuve,paul bert-maisons neuves,3086.41975308642,3,3610.7867730526723,871.1066265848079,343,17,2585.0,2277.0,116.0,191.0,35.0,2544.0,950.0,1280.0,24880,69383,0.011448354519936192
2020-961725,2020-10-01,1.0,69383,0.0,98.0,5.0,0,536850.0,45.756047,4.868933,1,1,69,1,1,2020,4,2020_Q4,POINT (4.868933 45.756047),44893,['MÃ©tropole de Lyon'],693830502,Paul Bert-Maisons Neuve,paul bert-maisons neuves,5478.061224489796,10,4871.492327011377,831.4770395975668,343,12,2585.0,2277.0,116.0,191.0,35.0,2544.0,950.0,1280.0,24880,69383,0.009097228797841165
2017-492588,2017-12-22,1.0,69388,324.0,130.0,5.0,sols,415000.0,45.726123,4.874786,0,1,69,1,0,2017,4,2017_Q4,POINT (4.874786 45.726123),11264,['MÃ©tropole de Lyon'],693880503,GÃ©nÃ©ral AndrÃ,gÃ©nÃ©ral andrÃ©,3192.3076923076924,12,2857.4483316477576,598.8309787116114,163,8,1493.0,1341.0,22.0,129.0,252.0,1237.0,897.0,436.0,23250,69388,0.012911590994242555
2019-1003541,2019-03-18,1.0,69388,389.0,110.0,4.0,sols,340000.0,45.723676,4.876365,0,1,69,1,0,2019,1,2019_Q1,POINT (4.876365 45.723676),11264,['MÃ©tropole de Lyon'],693880503,GÃ©nÃ©ral AndrÃ,gÃ©nÃ©ral andrÃ©,3090.909090909091,3,2773.7516262118193,708.8147205703211,163,13,1493.0,1341.0,22.0,129.0,252.0,1237.0,897.0,436.0,23250,69388,0.012546204517234105
2021-1073266,2021-07-28,1.0,69388,149.0,71.0,2.0,sols,318600.0,45.7242,4.873629,0,1,69,1,0,2021,3,2021_Q3,POINT (4.873629 45.7242),11264,['MÃ©tropole de Lyon'],693880503,GÃ©nÃ©ral AndrÃ,gÃ©nÃ©ral andrÃ©,4487.3239436619715,7,4012.649190239785,1566.8109047211674,163,14,1493.0,1341.0,22.0,129.0,252.0,1237.0,897.0,436.0,23250,69388,0.014705889056085107
2021-1078270,2021-11-04,1.0,69388,435.0,88.0,3.0,sols,420000.0,45.724949,4.875368,0,1,69,1,0,2021,4,2021_Q4,POINT (4.875368 45.724949),11264,['MÃ©tropole de Lyon'],693880503,GÃ©nÃ©ral AndrÃ,gÃ©nÃ©ral andrÃ©,4772.727272727273,11,4816.568491803771,3562.7887140233847,163,8,1493.0,1341.0,22.0,129.0,252.0,1237.0,897.0,436.0,23250,69388,0.012813153265046772
2022-328034,2022-02-04,1.0,69388,282.0,118.0,5.0,sols,580000.0,45.725484,4.874186,0,1,69,1,0,2022,1,2022_Q1,POINT (4.874186 45.725484),11264,['MÃ©tropole de Lyon'],693880503,GÃ©nÃ©ral AndrÃ,gÃ©nÃ©ral andrÃ©,4915.254237288135,2,4790.220668809004,4044.846109910848,163,4,1493.0,1341.0,22.0,129.0,252.0,1237.0,897.0,436.0,23250,69388,0.013694087008363059
2022-330262,2022-04-15,1.0,69388,517.0,146.0,7.0,sols,638660.0,45.72462,4.876877,0,1,69,1,0,2022,2,2022_Q2,POINT (4.876877 45.72462),11264,['MÃ©tropole de Lyon'],693880503,GÃ©nÃ©ral AndrÃ,gÃ©nÃ©ral andrÃ©,4374.3835616438355,4,4608.515295441712,2621.8814498175248,163,7,1493.0,1341.0,22.0,129.0,252.0,1237.0,897.0,436.0,23250,69388,0.011621928741041829
2022-330673,2022-05-05,1.0,69388,150.0,145.0,4.0,sols,550000.0,45.724251,4.873691,0,1,69,1,0,2022,2,2022_Q2,POINT (4.873691 45.724251),11264,['MÃ©tropole de Lyon'],693880503,GÃ©nÃ©ral AndrÃ,gÃ©nÃ©ral andrÃ©,3793.103448275862,5,4608.515295441712,2621.8814498175248,163,7,1493.0,1341.0,22.0,129.0,252.0,1237.0,897.0,436.0,23250,69388,0.014628242253957398
2019-1009034,2019-12-19,1.0,69383,212.0,135.0,4.0,sols,650000.0,45.754284,4.872816,0,1,69,1,0,2019,4,2019_Q4,POINT (4.872816 45.754284),41369,['MÃ©tropole de Lyon'],693830601,Rouget de Lisle-FÃ©lix Faur,rouget de lisle-fÃ©lix faure,4814.814814814815,12,4886.75719517276,2591.7580470267467,265,20,2464.0,2266.0,46.0,151.0,22.0,2413.0,700.0,1537.0,22770,69383,0.008766980858633339
2021-1078571,2021-10-28,1.0,69383,469.0,200.0,8.0,sols,1172950.0,45.753472,4.870585,0,1,69,1,0,2021,4,2021_Q4,POINT (4.870585 45.753472),41369,['MÃ©tropole de Lyon'],693830601,Rouget de Lisle-FÃ©lix Faur,rouget de lisle-fÃ©lix faure,5864.75,10,4888.710117311305,1614.0686688705657,265,9,2464.0,2266.0,46.0,151.0,22.0,2413.0,700.0,1537.0,22770,69383,0.007674379919651819
2020-961179,2020-09-22,1.0,69388,543.0,174.0,6.0,sols,850000.0,45.744422,4.867002,0,1,69,1,0,2020,3,2020_Q3,POINT (4.867002 45.744422),11263,['MÃ©tropole de Lyon'],693880104,Marius Berliet Nor,marius berliet nord,4885.057471264367,9,4962.062701665062,1017.7773748553116,159,7,1652.0,1493.0,26.0,132.0,61.0,1591.0,691.0,786.0,26010,69388,0.003414545103592172
2017-488970,2017-07-04,1.0,69388,390.0,147.0,6.0,sols,660000.0,45.731168,4.853903,0,1,69,1,0,2017,3,2017_Q3,POINT (4.853903 45.731168),34609,['MÃ©tropole de Lyon'],693880901,Petite Guill,petite guille,4489.7959183673465,7,3425.492269928091,1107.5471007836686,231,15,2121.0,1896.0,44.0,181.0,217.0,1887.0,718.0,1141.0,21290,69388,0.019708274533134836
2017-489706,2017-07-11,1.0,69388,166.0,114.0,4.0,sols,400000.0,45.735167,4.8566,0,1,69,1,0,2017,3,2017_Q3,POINT (4.8566 45.735167),34609,['MÃ©tropole de Lyon'],693880901,Petite Guill,petite guille,3508.7719298245615,7,3425.492269928091,1107.5471007836686,231,15,2121.0,1896.0,44.0,181.0,217.0,1887.0,718.0,1141.0,21290,69388,0.014887134041487098
2018-931693,2018-07-02,1.0,69388,435.0,145.0,7.0,sols,445040.0,45.730393,4.855185,0,1,69,1,0,2018,3,2018_Q3,POINT (4.855185 45.730393),34609,['MÃ©tropole de Lyon'],693880901,Petite Guill,petite guille,3069.2413793103447,7,3081.0670093817957,1090.3885083980754,231,14,2121.0,1896.0,44.0,181.0,217.0,1887.0,718.0,1141.0,21290,69388,0.019731295557337387
2018-932446,2018-07-27,1.0,69388,398.0,90.0,4.0,sols,330000.0,45.734067,4.855992,0,1,69,1,0,2018,3,2018_Q3,POINT (4.855992 45.734067),34609,['MÃ©tropole de Lyon'],693880901,Petite Guill,petite guille,3666.6666666666665,7,3081.0670093817957,1090.3885083980754,231,14,2121.0,1896.0,44.0,181.0,217.0,1887.0,718.0,1141.0,21290,69388,0.01614237201916715
2018-935127,2018-11-24,1.0,69388,162.0,67.0,3.0,sols,220000.0,45.731202,4.85545,0,1,69,1,0,2018,4,2018_Q4,POINT (4.85545 45.731202),34609,['MÃ©tropole de Lyon'],693880901,Petite Guill,petite guille,3283.582089552239,11,3068.570737495029,889.395143408152,231,11,2121.0,1896.0,44.0,181.0,217.0,1887.0,718.0,1141.0,21290,69388,0.018893404261700317
2018-935609,2018-12-27,1.0,69388,159.0,34.0,2.0,sols,105000.0,45.731235,4.855534,0,1,69,1,0,2018,4,2018_Q4,POINT (4.855534 45.731235),34609,['MÃ©tropole de Lyon'],693880901,Petite Guill,petite guille,3088.235294117647,12,3068.570737495029,889.395143408152,231,11,2121.0,1896.0,44.0,181.0,217.0,1887.0,718.0,1141.0,21290,69388,0.018824366712668166
2019-1004669,2019-06-03,1.0,69388,0.0,62.0,4.0,0,170000.0,45.732685,4.853929,1,1,69,1,0,2019,2,2019_Q2,POINT (4.853929 45.732685),34609,['MÃ©tropole de Lyon'],693880901,Petite Guill,petite guille,2741.935483870968,6,3429.4635562814365,2169.7731817421745,231,16,2121.0,1896.0,44.0,181.0,217.0,1887.0,718.0,1141.0,21290,69388,0.01843122317448692
2019-1005971,2019-07-17,1.0,69388,943.0,100.0,4.0,sols,260000.0,45.7306,4.854057,0,1,69,1,0,2019,3,2019_Q3,POINT (4.854057 45.7306),34609,['MÃ©tropole de Lyon'],693880901,Petite Guill,petite guille,2600.0,7,3026.6439169870127,1283.9538366914448,231,14,2121.0,1896.0,44.0,181.0,217.0,1887.0,718.0,1141.0,21290,69388,0.020109650812633512
2019-1008651,2019-12-06,1.0,69388,0.0,103.0,5.0,0,399650.0,45.737131,4.853401,1,1,69,1,2,2019,4,2019_Q4,POINT (4.853401 45.737131),34609,['MÃ©tropole de Lyon'],693880901,Petite Guill,petite guille,3880.097087378641,12,3247.2951714387327,745.4891668168044,231,12,2121.0,1896.0,44.0,181.0,217.0,1887.0,718.0,1141.0,21290,69388,0.015378638110375674
2020-959835,2020-07-03,1.0,69388,0.0,107.0,5.0,0,452170.0,45.737131,4.853401,1,1,69,1,2,2020,3,2020_Q3,POINT (4.853401 45.737131),34609,['MÃ©tropole de Lyon'],693880901,Petite Guill,petite guille,4225.887850467289,7,3799.6714847558596,558.7314210755713,231,15,2121.0,1896.0,44.0,181.0,217.0,1887.0,718.0,1141.0,21290,69388,0.015378638110375674
2020-961583,2020-09-21,1.0,69388,0.0,107.0,5.0,0,409523.0,45.737131,4.853401,1,1,69,1,1,2020,3,2020_Q3,POINT (4.853401 45.737131),34609,['MÃ©tropole de Lyon'],693880901,Petite Guill,petite guille,3827.3177570093458,9,3799.6714847558596,558.7314210755713,231,15,2121.0,1896.0,44.0,181.0,217.0,1887.0,718.0,1141.0,21290,69388,0.015378638110375674
2021-1062952,2021-01-22,1.0,69388,431.0,140.0,4.0,sols,580000.0,45.734682,4.855468,0,1,69,1,0,2021,1,2021_Q1,POINT (4.855468 45.734682),34609,['MÃ©tropole de Lyon'],693880901,Petite Guill,petite guille,4142.857142857143,1,3648.7292053615893,1154.2971548904036,231,11,2121.0,1896.0,44.0,181.0,217.0,1887.0,718.0,1141.0,21290,69388,0.015913264389183054
2021-1076868,2021-09-28,1.0,69388,209.0,120.0,4.0,solssols,480000.0,45.735091,4.853829,0,1,69,1,1,2021,3,2021_Q3,POINT (4.853829 45.735091),34609,['MÃ©tropole de Lyon'],693880901,Petite Guill,petite guille,4000.0,9,4262.3989269740005,1823.509708214955,231,16,2121.0,1896.0,44.0,181.0,217.0,1887.0,718.0,1141.0,21290,69388,0.01657982200167946
2018-929235,2018-01-19,1.0,69388,229.0,60.0,3.0,sols,194000.0,45.735036,4.864567,0,1,69,1,0,2018,1,2018_Q1,POINT (4.864567 45.735036),16317,['MÃ©tropole de Lyon'],693880702,Ãtats-Uni,Ã©tats-unis,3233.3333333333335,1,2437.2444969036806,1129.7495428324623,69,6,2043.0,1845.0,27.0,171.0,31.0,2003.0,335.0,1491.0,16360,69388,0.012338836407700721
2018-933689,2018-09-28,1.0,69388,322.0,190.0,6.0,sols,1182250.0,45.735106,4.864466,0,1,69,1,0,2018,3,2018_Q3,POINT (4.864466 45.735106),16317,['MÃ©tropole de Lyon'],693880702,Ãtats-Uni,Ã©tats-unis,6222.368421052632,9,4535.796549498036,2742.9428245703766,69,6,2043.0,1845.0,27.0,171.0,31.0,2003.0,335.0,1491.0,16360,69388,0.012308146632907281
2018-933694,2018-09-28,1.0,69388,110.0,95.0,4.0,sols,389500.0,45.735248,4.864278,0,1,69,1,0,2018,3,2018_Q3,POINT (4.864278 45.735248),16317,['MÃ©tropole de Lyon'],693880702,Ãtats-Uni,Ã©tats-unis,4100.0,9,4535.796549498036,2742.9428245703766,69,6,2043.0,1845.0,27.0,171.0,31.0,2003.0,335.0,1491.0,16360,69388,0.012180902597805252
2018-933695,2018-09-28,1.0,69388,134.0,100.0,4.0,sols,585500.0,45.735186,4.864281,0,2,69,1,0,2018,3,2018_Q3,POINT (4.864281 45.735186),16317,['MÃ©tropole de Lyon'],693880702,Ãtats-Uni,Ã©tats-unis,5855.0,9,4535.796549498036,2742.9428245703766,69,6,2043.0,1845.0,27.0,171.0,31.0,2003.0,335.0,1491.0,16360,69388,0.012242431105006092
2019-1006886,2019-09-06,1.0,69388,189.0,116.0,6.0,sols,287500.0,45.730919,4.867974,0,1,69,1,0,2019,3,2019_Q3,POINT (4.867974 45.730919),16317,['MÃ©tropole de Lyon'],693880702,Ãtats-Uni,Ã©tats-unis,2478.448275862069,9,2742.6898865749263,800.8807020336436,69,5,2043.0,1845.0,27.0,171.0,31.0,2003.0,335.0,1491.0,16360,69388,0.01479911616592659
2017-489166,2017-07-18,1.0,69388,298.0,125.0,6.0,sols,415000.0,45.734999,4.867029,0,1,69,1,0,2017,3,2017_Q3,POINT (4.867029 45.734999),4363,['MÃ©tropole de Lyon'],693880701,Le Bocag,le bocage,3320.0,7,3261.1097511637345,1094.1461726549205,213,15,1832.0,1729.0,24.0,79.0,219.0,1592.0,748.0,942.0,23140,69388,0.011217199411428543
