id_mutation,date_mutation,code_type_local,code_commune,surface_terrain,surface_reelle_bati,nombre_pieces_principales,nature_culture,valeur_fonciere,latitude,longitude,nombre_lots,numero_disposition,code_departement,Nombre_unite,Nombre_dependance,Year,num_trimestre,quarter,geometry,index_right,epci_name,iris_code,iris_name,iris_name_l,Prix_m2,Month,Pris_m2_moy_iris,std,Vente_par_iris,Vente_par_iris_tri,N_logements,N_res_ppale,N_res_second,N_vacant,N_maisons,N_apparts,N_proprietaire,N_locataire,DISP_MED19,Ec_maternelle,Ec_elementaire,P19_LOG,P19_RP_SDB,P19_RP_CCCOLL,P19_RP_CCIND,P19_RP_CINDELEC,UU2020,COM,TRIRIS,GRD_QUART,TYP_IRIS,P19_POP1564,P19_POP1524,P19_POP2554,P19_POP5564,P19_ACT1564,P19_CHOM1564,P19_INACT1564,Part_dactifs,Part_chomeurs,Arrondissement,dist_metro
2022-533696,2022-05-31,1.0,75114,0.0,58.0,3.0,0,572000.0,48.825566,2.320364,2,1,75,1,0,2022,2,2022_Q2,POINT (2.320364 48.825566),5510.0,['M̩tropole du Grand Paris'],751145504,Petit Montrouge ,petit montrouge 4,9862.068965517241,5,8898.42658366398,2249.799411626673,207,10,1994.0,1584.0,196.0,214.0,50.0,1918.0,763.0,737.0,33340,1,0,1977.00208382466,1403.33101276465,647.825016386964,385.512365550914,512.175428735146,00851,75114,751341,7511455,H,1993.82358911634,378.61814505348,1354.10648827167,261.09895579119,1601.36762692144,159.488044553178,392.455962194894,0.8031641493574485,0.07999105107581905,75114,463.1817286360742
2021-1618221,2021-05-20,1.0,75114,0.0,118.0,4.0,0,1700000.0,48.834368,2.32893,1,1,75,1,0,2021,2,2021_Q2,POINT (2.32893 48.834368),35943.0,['M̩tropole du Grand Paris'],751145303,Montparnasse ,montparnasse 3,14406.77966101695,5,11990.30459767083,3432.485710167644,107,6,1372.0,1105.0,126.0,142.0,26.0,1326.0,378.0,660.0,34410,0,0,1374.50147687602,1050.14749658124,249.607931903968,412.457421991467,434.100969958076,00851,75114,751251,7511453,H,1378.77605324447,221.347596831398,963.562834890675,193.865621522393,1181.04268655987,68.4890231161022,197.7333666846,0.8565877567866781,0.049673783465369235,75114,233.51570437808556
2019-1521690,2019-05-29,1.0,75114,0.0,120.0,5.0,0,1170000.0,48.821625,2.334252,2,1,75,1,0,2019,2,2019_Q2,POINT (2.334252 48.821625),4462.0,['M̩tropole du Grand Paris'],751145402,Parc de Montsouris ,parc de montsouris 2,9750.0,5,9615.261981645801,2824.00013546504,228,10,2542.0,2030.0,172.0,340.0,80.0,2382.0,1064.0,869.0,36040,0,0,2440.00256983484,1831.82188738259,1427.06175952949,315.055764938192,168.548870410039,00851,75114,751331,7511454,H,2255.55285088552,403.050706814331,1413.54216049657,438.959983574618,1777.01922015674,198.801214944429,478.533630728777,0.7878419782799991,0.08813857536806577,75114,700.2685558220048
2020-1440704,2020-07-16,1.0,75114,102.0,138.0,2.0,sols,1330000.0,48.82193,2.33389,0,1,75,1,0,2020,3,2020_Q3,POINT (2.33389 48.82193),4462.0,['M̩tropole du Grand Paris'],751145402,Parc de Montsouris ,parc de montsouris 2,9637.68115942029,7,9238.533215072981,2008.452350156488,228,9,2542.0,2030.0,172.0,340.0,80.0,2382.0,1064.0,869.0,36040,0,0,2440.00256983484,1831.82188738259,1427.06175952949,315.055764938192,168.548870410039,00851,75114,751331,7511454,H,2255.55285088552,403.050706814331,1413.54216049657,438.959983574618,1777.01922015674,198.801214944429,478.533630728777,0.7878419782799991,0.08813857536806577,75114,669.4618477298068
2018-1408120,2018-05-02,1.0,75114,0.0,101.0,5.0,0,1320000.0,48.834582,2.317804,1,1,75,1,1,2018,2,2018_Q2,POINT (2.317804 48.834582),7691.0,['M̩tropole du Grand Paris'],751145619,Plaisance 1,plaisance 19,13069.30693069307,5,11363.780234104304,2333.8548668241488,95,4,1371.0,1166.0,130.0,75.0,25.0,1336.0,345.0,763.0,25640,0,0,1370.00155223634,1028.65076961872,434.232930366679,222.635052287399,493.995776538112,00851,75114,751271,7511456,H,1584.26385268136,353.599621661626,971.209416781626,259.454814238104,1194.67498762835,166.349584617171,389.588865053009,0.7540883960751661,0.10500118672506792,75114,85.71739287460056
2020-1441290,2020-11-03,1.0,75114,167.0,148.0,5.0,sols,2170000.0,48.829439,2.319596,0,1,75,1,0,2020,4,2020_Q4,POINT (2.319596 48.829439),16422.0,['M̩tropole du Grand Paris'],751145612,Plaisance 1,plaisance 12,14662.162162162162,11,12367.09585320641,3104.147760671402,138,8,1563.0,1301.0,114.0,148.0,11.0,1524.0,402.0,852.0,33090,0,0,1570.50173102647,1208.185224253,420.400289606626,352.817504159357,510.705183142217,00851,75114,751371,7511456,H,1230.45957781516,148.071418149916,902.132377305319,180.25578235992,1061.90570987055,62.5952150972018,168.553867944608,0.8630155179547636,0.050871411158705186,75114,480.28401994796025
2019-1522443,2019-09-26,1.0,75114,0.0,70.0,2.0,0,619100.0,48.826068,2.317756,2,1,75,1,0,2019,3,2019_Q3,POINT (2.317756 48.826068),35945.0,['M̩tropole du Grand Paris'],751145606,Plaisance ,plaisance 6,8844.285714285714,9,8943.346521415935,1332.800922983601,95,6,1674.0,1353.0,176.0,144.0,19.0,1618.0,418.0,877.0,27320,0,0,1750.00185497827,1318.72117789738,654.530756197766,271.332203415084,450.101257115641,00851,75114,751381,7511456,H,1862.70947158263,491.66662371029,1123.47413117072,247.568716701612,1393.4200563683,143.741195397312,469.289415214323,0.7480608638256381,0.07716780184468806,75114,644.3552661308765
2020-1440401,2020-05-15,1.0,75114,74.0,152.0,4.0,sols,2160000.0,48.836242,2.326065,1,1,75,1,1,2020,2,2020_Q2,POINT (2.326065 48.836242),13483.0,['M̩tropole du Grand Paris'],751145304,Montparnasse ,montparnasse 4,14210.526315789473,5,13060.752984223378,3273.9789875764213,108,5,1324.0,1010.0,183.0,131.0,7.0,1317.0,434.0,512.0,31020,0,0,1322.50134246638,963.114420527615,200.897496286891,168.404394299276,627.242262108725,00851,75114,751251,7511453,H,1085.66047351086,215.462537696561,748.843058365056,121.354877449244,884.17362115035,91.3192417036653,201.486852360511,0.8144108058858104,0.08411399690029503,75114,357.1829619493653
2022-530148,2022-03-31,1.0,75115,108.0,200.0,6.0,sols,2220000.0,48.838069,2.300917,0,1,75,1,0,2022,1,2022_Q1,POINT (2.300917 48.838069),7692.0,['M̩tropole du Grand Paris'],751155723,Saint-Lambert 2,saint-lambert 23,11100.0,3,9429.02840989701,2599.6036605014383,184,8,1997.0,1592.0,194.0,212.0,9.0,1979.0,664.0,828.0,35340,0,0,2000.99978445208,1498.72874123883,839.93112861146,333.112854295688,409.323138838177,00851,75115,751541,7511557,H,1772.99844924347,269.266919190103,1305.66874989811,198.062780155261,1431.76994477931,125.130867338843,341.228504464155,0.8075415663167891,0.07057584703034328,75115,166.80609047371127
2017-742938,2017-09-06,1.0,75115,105.0,300.0,7.0,sols,2514222.0,48.836298,2.301079,0,1,75,1,0,2017,3,2017_Q3,POINT (2.301079 48.836298),38062.0,['M̩tropole du Grand Paris'],751155722,Saint-Lambert 2,saint-lambert 22,8380.74,9,8641.571562193358,1916.2061995649015,271,15,2331.0,1910.0,136.0,285.0,23.0,2307.0,804.0,1025.0,36210,1,1,2325.99974480381,1515.09653735444,649.820416917275,400.687636495357,819.375175888699,00851,75115,751541,7511557,H,2340.54428522636,437.198140149655,1528.62103390873,374.725111167977,1890.08376725308,173.367310325629,450.460517973278,0.8075402713733678,0.07407136511790556,75115,332.57935484177034
2017-743417,2017-10-20,1.0,75115,162.0,127.0,3.0,sols,1210000.0,48.836304,2.304797,0,1,75,1,0,2017,4,2017_Q4,POINT (2.304797 48.836304),38062.0,['M̩tropole du Grand Paris'],751155722,Saint-Lambert 2,saint-lambert 22,9527.55905511811,10,9431.209429431074,2263.4251156067157,271,14,2331.0,1910.0,136.0,285.0,23.0,2307.0,804.0,1025.0,36210,1,1,2325.99974480381,1515.09653735444,649.820416917275,400.687636495357,819.375175888699,00851,75115,751541,7511557,H,2340.54428522636,437.198140149655,1528.62103390873,374.725111167977,1890.08376725308,173.367310325629,450.460517973278,0.8075402713733678,0.07407136511790556,75115,458.0305347582036
2021-1619777,2021-05-11,1.0,75115,0.0,65.0,3.0,0,737300.0,48.842698,2.304367,2,1,75,1,0,2021,2,2021_Q2,POINT (2.304367 48.842698),28539.0,['M̩tropole du Grand Paris'],751155806,Necker ,necker 6,11343.076923076924,5,11774.853779692106,2303.862291172548,259,10,2379.0,1896.0,232.0,251.0,28.0,2335.0,727.0,1072.0,33750,0,0,2379.49974318623,1789.98823702927,511.390530600284,562.280664636312,805.816253312652,00851,75115,751491,7511558,H,2307.96245874646,416.236929767878,1591.3331370231,300.392391955483,1872.14852613938,204.178226963732,435.813932607083,0.8111694014105469,0.08846687526911887,75115,291.09665549702515
2017-742480,2017-07-20,1.0,75115,0.0,170.0,4.0,0,1524700.0,48.845721,2.279302,1,2,75,1,0,2017,3,2017_Q3,POINT (2.279302 48.845721),14597.0,['M̩tropole du Grand Paris'],751156013,Javel 1,javel 13,8968.823529411764,7,9440.534034160835,2343.141523198217,176,16,1675.0,1444.0,152.0,79.0,6.0,1603.0,488.0,890.0,37280,0,0,1682.9998043523,1381.09331745122,1165.37989293936,30.725473500973,240.171492847055,00851,75115,751601,7511560,H,1697.50654610604,448.277905079917,1048.22456159087,201.004079435258,1188.24650977273,71.5938148071617,509.260036333317,0.6999952444946286,0.04217586964326756,75115,75.19215431298397
2018-1413631,2018-10-23,1.0,75115,138.0,190.0,8.0,sols,2229000.0,48.845932,2.278919,0,1,75,1,0,2018,4,2018_Q4,POINT (2.278919 48.845932),14597.0,['M̩tropole du Grand Paris'],751156013,Javel 1,javel 13,11731.578947368422,10,10575.816950974273,1332.3345438181025,176,6,1675.0,1444.0,152.0,79.0,6.0,1603.0,488.0,890.0,37280,0,0,1682.9998043523,1381.09331745122,1165.37989293936,30.725473500973,240.171492847055,00851,75115,751601,7511560,H,1697.50654610604,448.277905079917,1048.22456159087,201.004079435258,1188.24650977273,71.5938148071617,509.260036333317,0.6999952444946286,0.04217586964326756,75115,38.95377029178395
2019-1527208,2019-11-22,1.0,75115,0.0,150.0,7.0,0,2000000.0,48.836284,2.296546,9,1,75,1,1,2019,4,2019_Q4,POINT (2.296546 48.836284),47220.0,['M̩tropole du Grand Paris'],751155714,Saint-Lambert 1,saint-lambert 14,13333.333333333334,11,12383.353580758228,8782.569614839447,140,7,1478.0,1190.0,110.0,178.0,8.0,1445.0,320.0,825.0,32790,1,0,1466.99983972611,1075.75408174795,401.487020592911,314.344179196955,460.761675222609,00851,75115,751661,7511557,H,1504.09318981654,352.990998226144,1013.08131156038,138.02088003002,1192.39948154553,129.251390742405,311.693708271009,0.7927696831676844,0.08593310016792928,75115,134.39298705905722
2017-744079,2017-12-08,1.0,75115,119.0,63.0,3.0,sols,580000.0,48.828976,2.303285,0,1,75,1,0,2017,4,2017_Q4,POINT (2.303285 48.828976),20635.0,['M̩tropole du Grand Paris'],751155703,Saint-Lambert ,saint-lambert 3,9206.349206349207,12,7586.1178616876805,2780.020624305993,214,16,2487.0,1966.0,301.0,220.0,52.0,2420.0,783.0,1127.0,26530,1,1,2507.99973101893,1865.92368682072,420.079447304241,459.924044700424,1091.09823421198,00851,75115,751691,7511557,H,2789.28302631733,498.87372894293,1789.1871829202,501.2221144542,2101.78077595457,258.609865245644,687.502250362755,0.7535200824455365,0.09271553399408332,75115,1054.096446953918
2018-1414364,2018-12-17,1.0,75115,210.0,191.0,7.0,sols,1789430.0,48.849035,2.29335,0,1,75,1,0,2018,4,2018_Q4,POINT (2.29335 48.849035),24872.0,['M̩tropole du Grand Paris'],751155910,Grenelle 1,grenelle 10,9368.743455497382,12,9896.516760621254,2207.9905286007224,168,8,1777.0,1437.0,182.0,158.0,10.0,1761.0,494.0,851.0,33540,0,0,1757.49980940205,1347.28643615627,642.136939595455,264.812878522319,486.466137272676,00851,75115,751451,7511559,H,1698.98859616178,329.755769776987,1207.8073266206,161.425499764199,1365.82374198158,131.389411954354,333.164854180199,0.8039040079887179,0.07733389868017862,75115,201.47765348551778
2019-1527772,2019-12-27,1.0,75115,0.0,242.0,7.0,0,2707700.0,48.843414,2.281338,1,1,75,1,0,2019,4,2019_Q4,POINT (2.281338 48.843414),26629.0,['M̩tropole du Grand Paris'],751156012,Javel 1,javel 12,11188.842975206611,12,9890.73122028356,2250.845170577524,315,16,2665.0,2154.0,337.0,175.0,18.0,2602.0,870.0,1158.0,34950,0,0,2670.99970741928,2001.04890865986,1319.74592429922,221.223352773542,605.93859765912,00851,75115,751611,7511560,H,2779.00486768383,562.322018486737,1735.74412397483,480.938725222262,2190.61243070497,218.058705316018,588.392436978862,0.7882722539204268,0.07846647116446388,75115,366.0969442104377
2018-1410508,2018-03-06,1.0,75115,95.0,146.0,4.0,sols,1494590.0,48.833628,2.304795,0,1,75,1,0,2018,1,2018_Q1,POINT (2.304795 48.833628),14594.0,['M̩tropole du Grand Paris'],751155718,Saint-Lambert 1,saint-lambert 18,10236.917808219177,3,9180.862669620008,1099.718994979522,126,4,1624.0,1311.0,190.0,123.0,56.0,1527.0,525.0,755.0,31540,0,0,1623.49982176888,1266.13027377298,754.090840001482,149.882359586613,404.446129054901,00851,75115,751671,7511557,H,1494.3822254445,347.451635456903,985.889294530465,161.041295457137,1162.67558574624,107.509760016537,331.706639698266,0.7780309253881852,0.07194261159293334,75115,717.2443117756386
2018-1413732,2018-11-06,1.0,75115,0.0,165.0,6.0,0,1899800.0,48.842687,2.290891,1,1,75,1,0,2018,4,2018_Q4,POINT (2.290891 48.842687),39152.0,['M̩tropole du Grand Paris'],751156019,Javel 1,javel 19,11513.939393939394,11,9582.38921202325,2071.314172475091,263,19,2581.0,2036.0,247.0,299.0,19.0,2552.0,842.0,1080.0,36320,0,0,2580.9997255045,1940.02867064375,1085.90433131643,283.684232983785,641.151225645883,00851,75115,751581,7511560,H,2455.45367439042,491.207373959116,1621.49860788844,342.747692542861,1931.12122723773,170.004873100062,524.33244715269,0.7864620894210685,0.06923562634194948,75115,87.2219122274505
2018-1413397,2018-10-15,1.0,75115,0.0,133.0,3.0,0,850000.0,48.83907,2.296721,10,1,75,1,0,2018,4,2018_Q4,POINT (2.296721 48.83907),14595.0,['M̩tropole du Grand Paris'],751155725,Saint-Lambert 2,saint-lambert 25,6390.977443609023,10,8561.595460409506,4678.438603656603,137,10,1464.0,1216.0,151.0,97.0,10.0,1441.0,563.0,602.0,38150,0,1,1460.49983523541,1134.94454052167,154.17563692062,359.378669914251,692.740294085043,00851,75115,751551,7511557,H,1587.85834823689,295.307861643909,1037.18776010585,255.362726487138,1250.35212173456,97.114961283325,337.50622650233,0.7874456327435714,0.061160972823021985,75115,178.48947132190784
2021-1607393,2021-09-30,1.0,75115,170.0,256.0,5.0,sols,2840000.0,48.837913,2.304637,0,1,75,1,0,2021,3,2021_Q3,POINT (2.304637 48.837913),24868.0,['M̩tropole du Grand Paris'],751155731,Saint-Lambert 3,saint-lambert 31,11093.75,9,9948.189569840904,1684.9279599729655,107,7,1801.0,1481.0,133.0,187.0,10.0,1770.0,496.0,930.0,27880,1,0,1779.499802697,1375.74443264367,1128.03243985206,72.3863416828617,248.009857317016,00851,75115,751531,7511557,H,1683.32520437461,320.835722001897,1041.25392630028,321.235556072427,1275.39182780825,138.031623156734,407.933376566354,0.7576621703838173,0.08199938003543149,75115,324.75015219345306
2020-1443944,2020-08-28,1.0,75115,98.0,248.0,8.0,sols,2448250.0,48.840869,2.311587,0,1,75,1,0,2020,3,2020_Q3,POINT (2.311587 48.840869),24869.0,['M̩tropole du Grand Paris'],751155803,Necker ,necker 3,9871.975806451614,8,10203.98160013871,1725.659919860188,153,6,2314.0,1944.0,228.0,142.0,16.0,2261.0,619.0,1236.0,38850,0,3,2307.99973723044,1820.0258311525,541.967605799846,718.552351774733,665.278567926685,00851,75115,751511,7511558,H,2464.52394970965,446.559608170063,1564.87808717565,453.086254363931,1945.10279192867,184.132461992174,519.421157780974,0.7892407749406639,0.07471319644260993,75115,243.12320277826018
2018-1412656,2018-08-30,1.0,75115,0.0,95.0,6.0,0,1139000.0,48.849768,2.289613,2,1,75,1,0,2018,3,2018_Q3,POINT (2.289613 48.849768),17757.0,['M̩tropole du Grand Paris'],751155909,Grenelle ,grenelle 9,11989.473684210527,8,10710.68322061116,1995.2018343645761,180,15,1781.0,1405.0,195.0,180.0,12.0,1661.0,487.0,837.0,33200,0,0,1778.29215916091,1322.59643007155,750.765207020949,137.915385023774,507.309243992964,00851,75115,751441,7511559,H,1547.7026779781,324.14430748516,1089.30429128492,134.254079208024,1271.11020103472,99.0010777043019,276.592476943377,0.821288364439146,0.06396647050687779,75115,258.26278969823437
2022-526484,2022-01-19,1.0,75115,0.0,101.0,5.0,0,1254000.0,48.849227,2.288835,2,1,75,1,1,2022,1,2022_Q1,POINT (2.288835 48.849227),17757.0,['M̩tropole du Grand Paris'],751155909,Grenelle ,grenelle 9,12415.841584158416,1,10744.376554726592,1741.4323273438085,180,8,1781.0,1405.0,195.0,180.0,12.0,1661.0,487.0,837.0,33200,0,0,1778.29215916091,1322.59643007155,750.765207020949,137.915385023774,507.309243992964,00851,75115,751441,7511559,H,1547.7026779781,324.14430748516,1089.30429128492,134.254079208024,1271.11020103472,99.0010777043019,276.592476943377,0.821288364439146,0.06396647050687779,75115,337.293697728524
2022-536375,2022-06-30,1.0,75115,0.0,95.0,5.0,0,1255718.0,48.849227,2.288835,2,1,75,1,2,2022,2,2022_Q2,POINT (2.288835 48.849227),17757.0,['M̩tropole du Grand Paris'],751155909,Grenelle ,grenelle 9,13218.084210526316,6,12115.064333929588,1904.6563214377165,180,10,1781.0,1405.0,195.0,180.0,12.0,1661.0,487.0,837.0,33200,0,0,1778.29215916091,1322.59643007155,750.765207020949,137.915385023774,507.309243992964,00851,75115,751441,7511559,H,1547.7026779781,324.14430748516,1089.30429128492,134.254079208024,1271.11020103472,99.0010777043019,276.592476943377,0.821288364439146,0.06396647050687779,75115,337.293697728524
2019-1524548,2019-04-16,1.0,75115,0.0,144.0,6.0,0,1750000.0,48.845478,2.303293,1,1,75,1,2,2019,2,2019_Q2,POINT (2.303293 48.845478),20637.0,['M̩tropole du Grand Paris'],751155809,Necker ,necker 9,12152.777777777777,4,10424.854375419653,1826.6154482039447,120,10,2077.0,1798.0,142.0,137.0,8.0,2062.0,652.0,1075.0,41300,1,1,2081.9997549539,1760.84441917892,1341.21053029803,233.961272029316,223.745545109422,00851,75115,751481,7511558,H,2222.18581424957,516.259503578886,1306.55871304521,399.367597625477,1684.26181107136,99.3971849404481,537.924003178212,0.7579302325985434,0.0447294660523312,75115,245.44000493186877
2021-1600638,2021-06-22,1.0,75115,86.0,279.0,6.0,sols,2550000.0,48.843942,2.27921,0,1,75,1,0,2021,2,2021_Q2,POINT (2.27921 48.843942),24873.0,['M̩tropole du Grand Paris'],751156010,Javel 1,javel 10,9139.78494623656,6,8003.718873098801,2897.433345045766,45,5,1303.0,1224.0,37.0,43.0,9.0,1221.0,99.0,1111.0,28040,1,1,1304.49983326939,1151.76462103388,433.032240376741,133.093501568742,657.866810276401,00851,75115,751611,7511560,H,1903.88841929411,434.811888490062,1124.89410416918,344.182426634872,1383.69505384456,193.299638340872,520.193365449551,0.7267731868223569,0.10152886922466824,75115,246.68955425116894
2019-1526736,2019-10-08,1.0,75115,0.0,52.0,2.0,0,579500.0,48.846941,2.303695,1,1,75,1,0,2019,4,2019_Q4,POINT (2.303695 48.846941),32235.0,['M̩tropole du Grand Paris'],751155811,Necker 1,necker 11,11144.23076923077,10,15795.602976709142,18443.526392372176,132,11,1515.0,1226.0,147.0,143.0,11.0,1486.0,412.0,750.0,36230,2,0,1516.99983363883,1139.93173724092,693.458414938755,237.478844662779,290.343145979284,00851,75115,751471,7511558,H,1358.91409441102,344.735194178441,791.008850332772,223.170049899809,1029.29045702426,135.519162580449,329.62363738676,0.757436000743207,0.0997260703511841,75115,149.55783878425268
2017-746584,2017-12-28,1.0,75116,175.0,270.0,5.0,sols,2900000.0,48.873653,2.278965,0,1,75,1,0,2017,4,2017_Q4,POINT (2.278965 48.873653),24878.0,['M̩tropole du Grand Paris'],751166310,Porte Dauphine 1,porte dauphine 10,10740.74074074074,12,11432.162561857478,4810.69394633796,120,5,1137.0,809.0,240.0,88.0,35.0,1066.0,358.0,389.0,48340,0,0,1134.50070123767,726.714027270237,608.539658504059,73.0956224245145,122.990961267337,00851,75116,751751,7511663,H,970.742955254656,233.108172477035,544.609918069908,193.024864707712,683.111003015903,53.3122621103609,287.631952238753,0.7036991608522173,0.05491903064738228,75116,280.4052429118656
2018-1417189,2018-08-06,1.0,75116,502.0,716.0,9.0,sols,7400000.0,48.873729,2.279432,0,1,75,1,0,2018,3,2018_Q3,POINT (2.279432 48.873729),24878.0,['M̩tropole du Grand Paris'],751166310,Porte Dauphine 1,porte dauphine 10,10335.195530726258,8,10519.529888753015,4954.676560317734,120,9,1137.0,809.0,240.0,88.0,35.0,1066.0,358.0,389.0,48340,0,0,1134.50070123767,726.714027270237,608.539658504059,73.0956224245145,122.990961267337,00851,75116,751751,7511663,H,970.742955254656,233.108172477035,544.609918069908,193.024864707712,683.111003015903,53.3122621103609,287.631952238753,0.7036991608522173,0.05491903064738228,75116,308.58522605269104
2021-1602230,2021-06-21,1.0,75116,0.0,33.0,2.0,0,320000.0,48.858106,2.28291,1,1,75,1,0,2021,2,2021_Q2,POINT (2.28291 48.858106),45026.0,['M̩tropole du Grand Paris'],751166214,Muette 1,muette 14,9696.969696969696,6,9824.031986531985,4210.965191559136,93,4,1105.0,932.0,80.0,93.0,0.0,1062.0,353.0,478.0,45400,1,1,1103.50081065987,842.392110529199,580.658251048755,188.155478312819,161.367621646981,00851,75116,751791,7511662,H,1486.68847015772,383.477719834671,824.038925419161,279.171824903886,1060.91545647035,61.9504785804695,425.773013687371,0.7136097963804073,0.04167011436760338,75116,222.55122153742838
2018-1418189,2018-11-15,1.0,75116,0.0,35.0,2.0,0,428100.0,48.857191,2.278884,1,1,75,1,0,2018,4,2018_Q4,POINT (2.278884 48.857191),24876.0,['M̩tropole du Grand Paris'],751166212,Muette 1,muette 12,12231.42857142857,11,10280.479515184548,2041.6667441973216,140,9,1435.0,1101.0,191.0,144.0,23.0,1394.0,405.0,624.0,39370,0,0,1440.00095951394,1037.27397469523,391.018809519705,273.153039971699,436.810214438502,00851,75116,751841,7511662,H,1369.57448983583,274.573552855309,877.778291579862,217.222645400659,1006.82409969075,86.0863551446474,362.750390145081,0.7351364289878365,0.06285627819700884,75116,358.6044507883403
2020-1447918,2020-09-24,1.0,75116,0.0,35.0,2.0,0,485000.0,48.857191,2.278884,1,1,75,1,0,2020,3,2020_Q3,POINT (2.278884 48.857191),24876.0,['M̩tropole du Grand Paris'],751166212,Muette 1,muette 12,13857.142857142857,9,12991.869277931395,3275.6979854004103,140,6,1435.0,1101.0,191.0,144.0,23.0,1394.0,405.0,624.0,39370,0,0,1440.00095951394,1037.27397469523,391.018809519705,273.153039971699,436.810214438502,00851,75116,751841,7511662,H,1369.57448983583,274.573552855309,877.778291579862,217.222645400659,1006.82409969075,86.0863551446474,362.750390145081,0.7351364289878365,0.06285627819700884,75116,358.6044507883403
2017-745438,2017-10-04,1.0,75116,0.0,228.0,6.0,0,1940000.0,48.87401,2.284658,2,1,75,1,1,2017,4,2017_Q4,POINT (2.284658 48.87401),9426.0,['M̩tropole du Grand Paris'],751166407,Chaillot ,chaillot 7,8508.771929824561,10,9903.310926337132,3775.1997769750146,258,15,2299.0,1611.0,444.0,245.0,3.0,2211.0,740.0,766.0,40890,0,1,2294.50139508953,1473.41653155734,932.541013678069,282.702651659757,385.534066133265,00851,75116,751761,7511664,H,1964.41009023386,388.987165189657,1073.39829645562,502.024628588579,1450.43006052296,116.117389741538,513.980029710894,0.7383540064947888,0.05911056470276754,75116,380.9241348860495
2019-1530816,2019-08-06,1.0,75116,73.0,140.0,6.0,sols,1500000.0,48.875199,2.286909,0,1,75,1,0,2019,3,2019_Q3,POINT (2.286909 48.875199),9426.0,['M̩tropole du Grand Paris'],751166407,Chaillot ,chaillot 7,10714.285714285714,8,12297.566674067104,3983.12678813441,258,16,2299.0,1611.0,444.0,245.0,3.0,2211.0,740.0,766.0,40890,0,1,2294.50139508953,1473.41653155734,932.541013678069,282.702651659757,385.534066133265,00851,75116,751761,7511664,H,1964.41009023386,388.987165189657,1073.39829645562,502.024628588579,1450.43006052296,116.117389741538,513.980029710894,0.7383540064947888,0.05911056470276754,75116,180.36983147300307
2020-1446130,2020-02-27,1.0,75116,0.0,184.0,5.0,0,2640000.0,48.87401,2.284658,2,1,75,1,1,2020,1,2020_Q1,POINT (2.284658 48.87401),9426.0,['M̩tropole du Grand Paris'],751166407,Chaillot ,chaillot 7,14347.826086956522,2,13861.818035236225,6096.706883643729,258,12,2299.0,1611.0,444.0,245.0,3.0,2211.0,740.0,766.0,40890,0,1,2294.50139508953,1473.41653155734,932.541013678069,282.702651659757,385.534066133265,00851,75116,751761,7511664,H,1964.41009023386,388.987165189657,1073.39829645562,502.024628588579,1450.43006052296,116.117389741538,513.980029710894,0.7383540064947888,0.05911056470276754,75116,380.9241348860495
2020-1446155,2020-02-18,1.0,75116,0.0,142.0,3.0,0,1790000.0,48.874086,2.291755,3,1,75,1,0,2020,1,2020_Q1,POINT (2.291755 48.874086),9426.0,['M̩tropole du Grand Paris'],751166407,Chaillot ,chaillot 7,12605.633802816901,2,13861.818035236225,6096.706883643729,258,12,2299.0,1611.0,444.0,245.0,3.0,2211.0,740.0,766.0,40890,0,1,2294.50139508953,1473.41653155734,932.541013678069,282.702651659757,385.534066133265,00851,75116,751761,7511664,H,1964.41009023386,388.987165189657,1073.39829645562,502.024628588579,1450.43006052296,116.117389741538,513.980029710894,0.7383540064947888,0.05911056470276754,75116,239.9940945676615
2022-530544,2022-03-05,1.0,75116,73.0,140.0,6.0,sols,1500000.0,48.875199,2.286909,0,1,75,1,0,2022,1,2022_Q1,POINT (2.286909 48.875199),9426.0,['M̩tropole du Grand Paris'],751166407,Chaillot ,chaillot 7,10714.285714285714,3,10933.429090774076,3749.076735825112,258,13,2299.0,1611.0,444.0,245.0,3.0,2211.0,740.0,766.0,40890,0,1,2294.50139508953,1473.41653155734,932.541013678069,282.702651659757,385.534066133265,00851,75116,751761,7511664,H,1964.41009023386,388.987165189657,1073.39829645562,502.024628588579,1450.43006052296,116.117389741538,513.980029710894,0.7383540064947888,0.05911056470276754,75116,180.36983147300307
2022-533729,2022-05-12,1.0,75116,0.0,215.0,5.0,0,2200000.0,48.87401,2.284658,2,1,75,1,0,2022,2,2022_Q2,POINT (2.284658 48.87401),9426.0,['M̩tropole du Grand Paris'],751166407,Chaillot ,chaillot 7,10232.558139534884,5,12892.507068510742,7142.270464693526,258,17,2299.0,1611.0,444.0,245.0,3.0,2211.0,740.0,766.0,40890,0,1,2294.50139508953,1473.41653155734,932.541013678069,282.702651659757,385.534066133265,00851,75116,751761,7511664,H,1964.41009023386,388.987165189657,1073.39829645562,502.024628588579,1450.43006052296,116.117389741538,513.980029710894,0.7383540064947888,0.05911056470276754,75116,380.9241348860495
