id,id_station,nom,desserte,gid,last_updat,last_upd_1,geometry,index_right,year,reg_code,reg_name,dep_code,dep_name,arrdep_code,arrdep_name,ze2020_code,ze2020_name,bv2012_code,bv2012_name,epci_code,epci_name,ept_code,ept_name,com_code,com_name,com_arm_cod,com_arm_nam,iris_code,iris_name,iris_name_u,iris_name_l,iris_area_c,iris_type,iris_grd_qu,iris_in_ctu,ze2010_code,ze2010_name,Longitude,Latitude
79853784409,50823,Mermoz-Pinel,"30185,30186",229,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.887504897580054 45.73101335255398),4362,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69388'],['Lyon 8e Arrondissement'],['693880403'],['Genton-Ranvier'],GENTON-RANVIER,genton-ranvier,FXX,iris d'habitat,Mairie-Mermoz,Non,,,4.887504897580054,45.73101335255398
79842785219,50624,Laënnec,30188,281,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.886433696546791 45.7383353344977),21836,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69388'],['Lyon 8e Arrondissement'],['693880302'],['Rockefeller-La Buire'],ROCKEFELLER-LA BUIRE,rockefeller-la buire,FXX,iris d'habitat,La Buire-Bataille,Non,,,4.886433696546791,45.7383353344977
79777685750,50411,Grange Blanche,"30189,30190",282,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.878294120261891 45.74329669484773),28441,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69383'],['Lyon 3e Arrondissement'],['693830802'],['Trarieux-Lacassagne'],TRARIEUX-LACASSAGNE,trarieux-lacassagne,FXX,iris d'habitat,Feuillat-Desgenettes,Non,,,4.878294120261891,45.74329669484773
79784385758,50412,Grange Blanche,"30189,30190",234,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.879151115641054 45.74334695363147),47093,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69383'],['Lyon 3e Arrondissement'],['693830803'],['Grange Blanche'],GRANGE BLANCHE,grange blanche,FXX,iris d'activitÃ©,Feuillat-Desgenettes,Non,,,4.879151115641054,45.74334695363147
79787885743,50413,Grange Blanche,"30189,30190",235,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.8795927028783295 45.743204629837095),47093,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69383'],['Lyon 3e Arrondissement'],['693830803'],['Grange Blanche'],GRANGE BLANCHE,grange blanche,FXX,iris d'activitÃ©,Feuillat-Desgenettes,Non,,,4.8795927028783295,45.743204629837095
79777085714,50414,Grange Blanche,"30189,30190",236,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.878203596511483 45.742970647619174),24760,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69388'],['Lyon 8e Arrondissement'],['693880204'],['Montplaisir Sud'],MONTPLAISIR SUD,montplaisir sud,FXX,iris d'habitat,Montplaisir-Bachut,Non,,,4.878203596511483,45.742970647619174
79783085665,50415,Grange Blanche,"30189,30190",283,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.878943804453264 45.74251614938597),28445,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69388'],['Lyon 8e Arrondissement'],['693880301'],['Laennec'],LAENNEC,laennec,FXX,iris d'habitat,La Buire-Bataille,Non,,,4.878943804453264,45.74251614938597
79780685704,50416,Grange Blanche,"30189,30190",284,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.878650798413246 45.74287752748533),24760,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69388'],['Lyon 8e Arrondissement'],['693880204'],['Montplaisir Sud'],MONTPLAISIR SUD,montplaisir sud,FXX,iris d'habitat,Montplaisir-Bachut,Non,,,4.878650798413246,45.74287752748533
80006288158,51012,Laurent Bonnevay,46061,192,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.908655909164273 45.764281686623775),16304,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692661602'],['Bonnevay'],BONNEVAY,bonnevay,FXX,iris d'habitat,Cusset,Non,,,4.908655909164273,45.764281686623775
80107087837,55641,Vaulx-en-Velin La Soie,36434,48,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.921477502554233 45.76109130644157),28431,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69256'],['Vaulx-en-Velin'],['69256'],['Vaulx-en-Velin'],['692560701'],['La Soie-La Balme'],LA SOIE-LA BALME,la soie-la balme,FXX,iris d'habitat,Vaulx-en-Velin Sud,Non,,,4.921477502554233,45.76109130644157
80114187859,55642,Vaulx-en-Velin La Soie,36434,193,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.922395599829083 45.761268919374935),28431,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69256'],['Vaulx-en-Velin'],['69256'],['Vaulx-en-Velin'],['692560701'],['La Soie-La Balme'],LA SOIE-LA BALME,la soie-la balme,FXX,iris d'habitat,Vaulx-en-Velin Sud,Non,,,4.922395599829083,45.761268919374935
79654188721,51021,Charpennes,"46055,42740,30472",274,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.8636534836810545 45.7703660013982),24753,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692660102'],['Charles Hernu'],CHARLES HERNU,charles hernu,FXX,iris d'habitat,Charpenne-Charmette,Non,,,4.8636534836810545,45.7703660013982
79647488692,51022,Charpennes,"42740,46055,30472",275,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.862784383049966 45.77012533090535),24753,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692660102'],['Charles Hernu'],CHARLES HERNU,charles hernu,FXX,iris d'habitat,Charpenne-Charmette,Non,,,4.862784383049966,45.77012533090535
79652188716,51023,Charpennes,"46055,42740,30472",194,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.863393702289214 45.770333232193074),24753,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692660102'],['Charles Hernu'],CHARLES HERNU,charles hernu,FXX,iris d'habitat,Charpenne-Charmette,Non,,,4.863393702289214,45.770333232193074
79733088776,51832,République Villeurbanne,46056,180,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.873818330563868 45.7706329252058),30772,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692661001'],['Zola-PressensÃ© Ouest'],ZOLA-PRESSENSÃ OUEST,zola-pressensÃ© ouest,FXX,iris d'habitat,Zola-Pressense,Non,,,4.873818330563868,45.7706329252058
79727688775,51833,République Villeurbanne,42739,181,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.873116157095953 45.77063825797182),44883,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692661201'],['RÃ©publique'],RÃPUBLIQUE,rÃ©publique,FXX,iris d'habitat,RÃ©publique-TolstoÃ¯,Non,,,4.873116157095953,45.77063825797182
79733388762,51834,République Villeurbanne,42739,182,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.873851655199321 45.770504893591934),44883,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692661201'],['RÃ©publique'],RÃPUBLIQUE,rÃ©publique,FXX,iris d'habitat,RÃ©publique-TolstoÃ¯,Non,,,4.873851655199321,45.770504893591934
79794588637,50421,Gratte Ciel,"46057,42738",34,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.88165450649713 45.769206016775414),30773,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692661002'],['Zola-PressensÃ© Est'],ZOLA-PRESSENSÃ EST,zola-pressensÃ© est,FXX,iris d'habitat,Zola-Pressense,Non,,,4.88165450649713,45.769206016775414
79796988632,50422,Gratte Ciel,"46057,42738",183,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.881962224295034 45.7691516043511),30773,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692661002'],['Zola-PressensÃ© Est'],ZOLA-PRESSENSÃ EST,zola-pressensÃ© est,FXX,iris d'habitat,Zola-Pressense,Non,,,4.881962224295034,45.7691516043511
79791488628,50423,Gratte Ciel,"42738,46057",184,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.881265248351128 45.769138237882935),43416,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692661204'],['Gratte-Ciel Est'],GRATTE-CIEL EST,gratte-ciel est,FXX,iris d'habitat,RÃ©publique-TolstoÃ¯,Non,,,4.881265248351128,45.769138237882935
79796588616,50424,Gratte Ciel,"42738,46057",185,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.88190523742135 45.76900968485761),43416,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692661204'],['Gratte-Ciel Est'],GRATTE-CIEL EST,gratte-ciel est,FXX,iris d'habitat,RÃ©publique-TolstoÃ¯,Non,,,4.88190523742135,45.76900968485761
79860488485,50241,Flachet,46058,38,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.890063531269022 45.767642838284914),44885,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692661601'],['Cusset-Ouest'],CUSSET-OUEST,cusset-ouest,FXX,iris d'habitat,Cusset,Non,,,4.890063531269022,45.767642838284914
79864088476,50242,Flachet,46058,186,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.8905275318323085 45.76755577329401),44885,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692661601'],['Cusset-Ouest'],CUSSET-OUEST,cusset-ouest,FXX,iris d'habitat,Cusset,Non,,,4.8905275318323085,45.76755577329401
79375486364,50851,Perrache,30101,1,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.826879932326511 45.74997054375387),37944,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69382'],['Lyon 2e Arrondissement'],['693820503'],['Verdun-Suchet'],VERDUN-SUCHET,verdun-suchet,FXX,iris d'habitat,Perrache-Charlemagne,Non,,,4.826879932326511,45.74997054375387
79441688353,50465,Hôtel de Ville,"42743,30156,46052",266,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.836199427658897 45.767673569130906),26529,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69381'],['Lyon 1er Arrondissement'],['693810102'],['Louis Pradel'],LOUIS PRADEL,louis pradel,FXX,iris d'activitÃ©,Terreaux-Bat d'Argent,Non,,,4.836199427658897,45.767673569130906
79502688499,51821,Foch,46053,20,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.844092779772338 45.7688091349081),20514,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69386'],['Lyon 6e Arrondissement'],['693860301'],['MarÃ©chal Lyautey'],MARÃCHAL LYAUTEY,marÃ©chal lyautey,FXX,iris d'habitat,MarÃ©chal Lyautey-Vitton,Non,,,4.844092779772338,45.7688091349081
79506988507,51822,Foch,46053,173,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.844654352521537 45.768868872180725),20514,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69386'],['Lyon 6e Arrondissement'],['693860301'],['MarÃ©chal Lyautey'],MARÃCHAL LYAUTEY,marÃ©chal lyautey,FXX,iris d'habitat,MarÃ©chal Lyautey-Vitton,Non,,,4.844654352521537,45.768868872180725
79502988480,51823,Foch,42742,174,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.8441295414715135 45.76863369044237),20514,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69386'],['Lyon 6e Arrondissement'],['693860301'],['MarÃ©chal Lyautey'],MARÃCHAL LYAUTEY,marÃ©chal lyautey,FXX,iris d'habitat,MarÃ©chal Lyautey-Vitton,Non,,,4.8441295414715135,45.76863369044237
79507388486,51824,Foch,42742,175,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.844691197311679 45.7686811839876),20514,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69386'],['Lyon 6e Arrondissement'],['693860301'],['MarÃ©chal Lyautey'],MARÃCHAL LYAUTEY,marÃ©chal lyautey,FXX,iris d'habitat,MarÃ©chal Lyautey-Vitton,Non,,,4.844691197311679,45.7686811839876
79570888610,50811,Masséna,46054,24,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.8529090017663705 45.76961383224849),39045,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69386'],['Lyon 6e Arrondissement'],['693860303'],['Vitton'],VITTON,vitton,FXX,iris d'habitat,MarÃ©chal Lyautey-Vitton,Non,,,4.8529090017663705,45.76961383224849
79575688618,50812,Masséna,46054,176,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.853527125517346 45.76966658741038),39045,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69386'],['Lyon 6e Arrondissement'],['693860303'],['Vitton'],VITTON,vitton,FXX,iris d'habitat,MarÃ©chal Lyautey-Vitton,Non,,,4.853527125517346,45.76966658741038
79571188594,50813,Masséna,42741,177,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.852935927091166 45.769468578879),39045,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69386'],['Lyon 6e Arrondissement'],['693860303'],['Vitton'],VITTON,vitton,FXX,iris d'habitat,MarÃ©chal Lyautey-Vitton,Non,,,4.852935927091166,45.769468578879
79575988603,50814,Masséna,42741,178,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.853554419540872 45.76952942671319),39045,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69386'],['Lyon 6e Arrondissement'],['693860303'],['Vitton'],VITTON,vitton,FXX,iris d'habitat,MarÃ©chal Lyautey-Vitton,Non,,,4.853554419540872,45.76952942671319
79658188766,51021,Charpennes,"46055,42740,30472",28,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.864194702550408 45.77076283779082),24753,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692660102'],['Charles Hernu'],CHARLES HERNU,charles hernu,FXX,iris d'habitat,Charpenne-Charmette,Non,,,4.864194702550408,45.77076283779082
79659788737,51022,Charpennes,"42740,46055,30472",179,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.864388213927409 45.77049825451265),24753,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692660102'],['Charles Hernu'],CHARLES HERNU,charles hernu,FXX,iris d'habitat,Charpenne-Charmette,Non,,,4.864388213927409,45.77049825451265
79728488786,51831,République Villeurbanne,46056,30,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.873227913236662 45.77074104870781),1177,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692660103'],['Charpenne-Wilson'],CHARPENNE-WILSON,charpenne-wilson,FXX,iris d'habitat,Charpenne-Charmette,Non,,,4.873227913236662,45.77074104870781
79863288465,50244,Flachet,42737,188,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.8904120330916205 45.76745605484841),20507,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692661404'],['Pierre Cacard'],PIERRE CACARD,pierre cacard,FXX,iris d'habitat,PerraliÃ¨re,Non,,,4.8904120330916205,45.76745605484841
79937488309,50231,Cusset,"46059,42736",42,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.899880644186058 45.76583552891993),16304,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692661602'],['Bonnevay'],BONNEVAY,bonnevay,FXX,iris d'habitat,Cusset,Non,,,4.899880644186058,45.76583552891993
79944388311,50232,Cusset,"46059,42736",189,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.900771522471866 45.76584030282722),16304,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692661602'],['Bonnevay'],BONNEVAY,bonnevay,FXX,iris d'habitat,Cusset,Non,,,4.900771522471866,45.76584030282722
79937188296,50233,Cusset,"42736,46059",273,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.899836335317073 45.76572096252939),4350,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692661702'],['RÃ©guillon'],RÃGUILLON,rÃ©guillon,FXX,iris d'habitat,LÃ©on Blum-Bon Coin,Non,,,4.899836335317073,45.76572096252939
79946088253,50234,Cusset,"42736,46059",191,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.900969738589451 45.76530829414482),4350,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692661702'],['RÃ©guillon'],RÃGUILLON,rÃ©guillon,FXX,iris d'habitat,LÃ©on Blum-Bon Coin,Non,,,4.900969738589451,45.76530829414482
80007788130,51011,Laurent Bonnevay,46060,46,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.908846977406899 45.76402211924167),34601,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692661704'],['Fays-Est'],FAYS-EST,fays-est,FXX,iris d'habitat,LÃ©on Blum-Bon Coin,Non,,,4.908846977406899,45.76402211924167
79533687425,50434,Place Guichard,46026,201,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.847635683163847 45.759065261753726),28440,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69383'],['Lyon 3e Arrondissement'],['693830205'],['Mairie-Saint-Sacrement'],MAIRIE-SAINT-SACREMENT,mairie-saint-sacrement,FXX,iris d'habitat,Voltaire-Saint-Amour,Non,,,4.847635683163847,45.759065261753726
79530786832,50921,Saxe-gambetta,"30133,46040,30197,30198",63,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.847019614241803 45.75373673413629),47097,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69387'],['Lyon 7e Arrondissement'],['693870301'],['Victor Basch'],VICTOR BASCH,victor basch,FXX,iris d'habitat,Victor Bach-Saint-Louis,Non,,,4.847019614241803,45.75373673413629
79526586719,50922,Saxe-gambetta,"30133,46040,30197,30198",202,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.846435536195241 45.752734909512014),47097,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69387'],['Lyon 7e Arrondissement'],['693870301'],['Victor Basch'],VICTOR BASCH,victor basch,FXX,iris d'habitat,Victor Bach-Saint-Louis,Non,,,4.846435536195241,45.752734909512014
79499485938,51602,Jean Macé,46028,205,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.842638394558017 45.7457925224281),4361,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69387'],['Lyon 7e Arrondissement'],['693870402'],['Jean MacÃ©'],JEAN MACÃ,jean macÃ©,FXX,iris d'habitat,Grand Quartier 4,Non,,,4.842638394558017,45.7457925224281
79436184335,52201,Debourg,46031,75,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.833851906688496 45.73155908443829),1189,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69387'],['Lyon 7e Arrondissement'],['693870704'],['Jean-JaurÃ¨s Sud'],JEAN-JAURÃS SUD,jean-jaurÃ¨s sud,FXX,iris d'habitat,Grand Quartier 7,Non,,,4.833851906688496,45.73155908443829
79431684217,52202,Debourg,46031,211,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.833229858850956 45.73051151232349),16316,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69387'],['Lyon 7e Arrondissement'],['693870703'],['CitÃ© Jardin'],CITÃ JARDIN,citÃ© jardin,FXX,iris d'habitat,Grand Quartier 7,Non,,,4.833229858850956,45.73051151232349
