id_mutation,date_mutation,code_type_local,code_commune,surface_terrain,surface_reelle_bati,nombre_pieces_principales,valeur_fonciere,latitude,longitude,nombre_lots,Prix_m2,Year,Month,prix_m2_moy_surf_habit,prix_m2_moy_terrain
2021-150497,2021-06-16,2.0,13213,0.0,56.0,3.0,206000.0,43.344438,5.445837,1,3678.5714285714284,2021,6,2849.663046455328,2322.8066229580936
2021-150505,2021-06-29,2.0,13213,0.0,79.0,5.0,115000.0,43.336236,5.438519,2,1455.6962025316457,2021,6,2849.663046455328,2322.8066229580936
2021-150510,2021-06-25,1.0,13213,0.0,117.0,4.0,292420.0,43.343381,5.417496,1,2499.3162393162393,2021,6,2849.663046455328,2322.8066229580936
2021-150513,2021-06-25,1.0,13213,334.0,109.0,6.0,282100.0,43.327653,5.433602,0,2588.0733944954127,2021,6,2849.663046455328,2322.8066229580936
2021-150521,2021-06-18,2.0,13213,0.0,72.0,4.0,105000.0,43.336236,5.438519,2,1458.3333333333333,2021,6,2849.663046455328,2322.8066229580936
2021-150522,2021-06-22,1.0,13213,1388.0,220.0,12.0,600000.0,43.329965,5.427038,0,2727.2727272727275,2021,6,2849.663046455328,2322.8066229580936
2021-150525,2021-06-25,2.0,13213,0.0,75.0,3.0,155000.0,43.322297,5.407385,1,2066.6666666666665,2021,6,2849.663046455328,2322.8066229580936
2021-150530,2021-06-22,2.0,13213,0.0,60.0,4.0,135000.0,43.3307,5.421855,1,2250.0,2021,6,2849.663046455328,2322.8066229580936
2021-150536,2021-06-30,2.0,13213,0.0,35.0,2.0,122000.0,43.338881,5.418572,1,3485.714285714286,2021,6,2849.663046455328,2322.8066229580936
2021-150562,2021-06-14,2.0,13213,0.0,63.0,3.0,95000.0,43.32309,5.441997,2,1507.936507936508,2021,6,2849.663046455328,2322.8066229580936
2021-150596,2021-07-06,2.0,13213,0.0,107.0,3.0,349000.0,43.353903,5.434914,1,3261.6822429906542,2021,7,2849.663046455328,2322.8066229580936
2021-150606,2021-07-06,2.0,13213,0.0,63.0,3.0,250000.0,43.34115,5.434409,1,3968.253968253968,2021,7,2849.663046455328,2322.8066229580936
2021-150617,2021-06-30,2.0,13213,0.0,39.0,2.0,136600.0,43.3506,5.448164,1,3502.5641025641025,2021,6,2849.663046455328,2322.8066229580936
2021-150618,2021-06-24,2.0,13213,0.0,52.0,3.0,130000.0,43.321612,5.406735,1,2500.0,2021,6,2849.663046455328,2322.8066229580936
2021-150646,2021-06-24,2.0,13213,0.0,68.0,4.0,131000.0,43.331389,5.423275,2,1926.4705882352941,2021,6,2849.663046455328,2322.8066229580936
2021-150664,2021-07-06,2.0,13213,0.0,59.0,3.0,138000.0,43.32206,5.439447,2,2338.9830508474574,2021,7,2849.663046455328,2322.8066229580936
2021-150677,2021-05-28,2.0,13213,0.0,72.0,4.0,149000.0,43.324206,5.441629,2,2069.4444444444443,2021,5,2849.663046455328,2322.8066229580936
2021-150726,2021-07-01,2.0,13213,0.0,70.0,3.0,210000.0,43.360179,5.43729,1,3000.0,2021,7,2849.663046455328,2322.8066229580936
2021-150747,2021-07-05,2.0,13213,0.0,90.0,4.0,117000.0,43.321394,5.451451,2,1300.0,2021,7,2849.663046455328,2322.8066229580936
2021-150772,2021-06-29,2.0,13213,0.0,67.0,3.0,150000.0,43.317475,5.399158,1,2238.805970149254,2021,6,2849.663046455328,2322.8066229580936
2021-150859,2021-06-17,2.0,13213,0.0,18.0,1.0,49000.0,43.334321,5.410753,1,2722.222222222222,2021,6,2849.663046455328,2322.8066229580936
2021-150867,2021-07-02,1.0,13213,0.0,50.0,3.0,207750.0,43.317737,5.40626,2,4155.0,2021,7,2849.663046455328,2322.8066229580936
2021-150895,2021-07-07,2.0,13213,0.0,18.0,1.0,58050.0,43.333683,5.411819,1,3225.0,2021,7,2849.663046455328,2322.8066229580936
2021-150899,2021-07-08,2.0,13213,0.0,39.0,2.0,83800.0,43.32855,5.420803,1,2148.7179487179487,2021,7,2849.663046455328,2322.8066229580936
2021-150908,2021-06-18,1.0,13213,0.0,68.0,4.0,210000.0,43.336236,5.438519,1,3088.235294117647,2021,6,2849.663046455328,2322.8066229580936
2021-150917,2021-07-09,1.0,13213,235.0,106.0,4.0,400000.0,43.319636,5.405414,0,3773.5849056603774,2021,7,2849.663046455328,2322.8066229580936
2021-150941,2021-07-12,1.0,13213,550.0,122.0,6.0,520000.0,43.322421,5.399976,0,4262.295081967213,2021,7,2849.663046455328,2322.8066229580936
2021-150946,2021-06-28,1.0,13213,393.0,100.0,4.0,470300.0,43.337195,5.450283,0,4703.0,2021,6,2849.663046455328,2322.8066229580936
2021-150949,2021-06-25,2.0,13213,0.0,65.0,3.0,166000.0,43.321411,5.412622,1,2553.846153846154,2021,6,2849.663046455328,2322.8066229580936
2021-150951,2021-07-08,2.0,13213,0.0,70.0,3.0,230000.0,43.336654,5.444598,1,3285.714285714286,2021,7,2849.663046455328,2322.8066229580936
2021-150976,2021-06-29,2.0,13213,0.0,18.0,1.0,51000.0,43.334162,5.411827,1,2833.3333333333335,2021,6,2849.663046455328,2322.8066229580936
2021-151021,2021-06-28,1.0,13213,0.0,43.0,3.0,70000.0,43.323141,5.401533,1,1627.906976744186,2021,6,2849.663046455328,2322.8066229580936
2021-151027,2021-07-12,1.0,13213,459.0,82.0,4.0,335000.0,43.327569,5.439257,0,4085.3658536585367,2021,7,2849.663046455328,2322.8066229580936
2021-151029,2021-06-30,1.0,13213,45.0,60.0,3.0,210000.0,43.351632,5.439777,0,3500.0,2021,6,2849.663046455328,2322.8066229580936
2021-151048,2021-06-24,2.0,13213,0.0,31.0,1.0,108500.0,43.348518,5.42695,1,3500.0,2021,6,2849.663046455328,2322.8066229580936
2021-151065,2021-07-09,2.0,13213,0.0,63.0,4.0,85000.0,43.328375,5.425385,2,1349.2063492063492,2021,7,2849.663046455328,2322.8066229580936
2021-151085,2021-06-23,2.0,13213,0.0,76.0,3.0,269000.0,43.342173,5.447753,1,3539.4736842105262,2021,6,2849.663046455328,2322.8066229580936
2021-151092,2021-06-15,2.0,13213,0.0,55.0,3.0,110000.0,43.333633,5.455618,2,2000.0,2021,6,2849.663046455328,2322.8066229580936
2021-151093,2021-06-23,2.0,13213,0.0,71.0,3.0,119000.0,43.326042,5.418142,1,1676.056338028169,2021,6,2849.663046455328,2322.8066229580936
2021-151101,2021-07-12,1.0,13213,163.0,98.0,4.0,287000.0,43.330411,5.421865,0,2928.5714285714284,2021,7,2849.663046455328,2322.8066229580936
2021-151123,2021-05-19,2.0,13213,0.0,70.0,3.0,235824.0,43.338441,5.446421,1,3368.9142857142856,2021,5,2849.663046455328,2322.8066229580936
2021-151190,2021-07-09,2.0,13213,52.0,42.0,2.0,138000.0,43.331058,5.419519,0,3285.714285714286,2021,7,2849.663046455328,2322.8066229580936
2021-151221,2021-06-28,2.0,13213,0.0,76.0,4.0,105000.0,43.32309,5.441997,1,1381.578947368421,2021,6,2849.663046455328,2322.8066229580936
2021-151250,2021-07-15,2.0,13213,0.0,61.0,3.0,220200.0,43.333325,5.45404,1,3609.8360655737706,2021,7,2849.663046455328,2322.8066229580936
2021-151292,2021-07-12,2.0,13213,0.0,130.0,4.0,398000.0,43.342192,5.415929,1,3061.5384615384614,2021,7,2849.663046455328,2322.8066229580936
2021-151304,2021-07-09,2.0,13213,0.0,71.0,3.0,142000.0,43.316859,5.407907,1,2000.0,2021,7,2849.663046455328,2322.8066229580936
2021-151317,2021-07-09,2.0,13213,0.0,61.0,3.0,135000.0,43.320121,5.399356,2,2213.1147540983607,2021,7,2849.663046455328,2322.8066229580936
2021-151318,2021-06-30,2.0,13213,0.0,67.0,3.0,258500.0,43.338129,5.446346,1,3858.208955223881,2021,6,2849.663046455328,2322.8066229580936
2021-151340,2021-06-28,1.0,13213,572.0,325.0,8.0,570000.0,43.318121,5.405703,0,1753.8461538461538,2021,6,2849.663046455328,2322.8066229580936
2021-151383,2021-07-02,2.0,13213,0.0,63.0,3.0,111000.0,43.323851,5.434139,2,1761.904761904762,2021,7,2849.663046455328,2322.8066229580936
2021-151400,2021-06-24,2.0,13213,0.0,45.0,2.0,163000.0,43.353687,5.43021,1,3622.222222222222,2021,6,2849.663046455328,2322.8066229580936
2021-151406,2021-06-24,2.0,13213,0.0,62.0,3.0,239000.0,43.353766,5.416696,1,3854.8387096774195,2021,6,2849.663046455328,2322.8066229580936
2021-151414,2021-06-28,1.0,13213,0.0,88.0,4.0,388000.0,43.348224,5.413252,1,4409.090909090909,2021,6,2849.663046455328,2322.8066229580936
2021-151415,2021-06-30,2.0,13213,0.0,69.0,4.0,83000.0,43.322305,5.41115,2,1202.8985507246377,2021,6,2849.663046455328,2322.8066229580936
2021-151431,2021-07-19,2.0,13213,0.0,57.0,3.0,100000.0,43.331515,5.42116,2,1754.3859649122808,2021,7,2849.663046455328,2322.8066229580936
2021-151484,2021-06-22,2.0,13213,0.0,54.0,3.0,160000.0,43.318879,5.411853,1,2962.962962962963,2021,6,2849.663046455328,2322.8066229580936
2021-151499,2021-07-19,2.0,13213,0.0,39.0,2.0,173000.0,43.354586,5.435538,1,4435.897435897436,2021,7,2849.663046455328,2322.8066229580936
2021-151520,2021-07-09,2.0,13213,0.0,81.0,5.0,125000.0,43.320121,5.399356,2,1543.20987654321,2021,7,2849.663046455328,2322.8066229580936
2021-151526,2021-07-08,2.0,13213,0.0,48.0,3.0,126000.0,43.322413,5.411854,1,2625.0,2021,7,2849.663046455328,2322.8066229580936
2021-151543,2021-06-25,2.0,13213,0.0,68.0,4.0,139000.0,43.331389,5.423275,2,2044.1176470588234,2021,6,2849.663046455328,2322.8066229580936
2021-151558,2021-07-12,2.0,13213,0.0,75.0,4.0,153000.0,43.32811,5.43681,2,2040.0,2021,7,2849.663046455328,2322.8066229580936
2021-151612,2021-06-24,2.0,13213,0.0,63.0,3.0,85000.0,43.32309,5.441997,2,1349.2063492063492,2021,6,2849.663046455328,2322.8066229580936
2021-151626,2021-06-29,2.0,13213,0.0,65.0,3.0,200000.0,43.328008,5.432471,2,3076.923076923077,2021,6,2849.663046455328,2322.8066229580936
2021-151669,2021-07-07,2.0,13213,0.0,56.0,3.0,118000.0,43.3307,5.421855,1,2107.1428571428573,2021,7,2849.663046455328,2322.8066229580936
2021-151683,2021-07-06,1.0,13213,0.0,77.0,4.0,350000.0,43.357917,5.414462,1,4545.454545454545,2021,7,2849.663046455328,2322.8066229580936
2021-151685,2021-07-13,2.0,13213,0.0,73.0,4.0,150000.0,43.327682,5.431257,2,2054.794520547945,2021,7,2849.663046455328,2322.8066229580936
2021-151689,2021-07-12,2.0,13213,0.0,72.0,4.0,185000.0,43.324206,5.441629,2,2569.4444444444443,2021,7,2849.663046455328,2322.8066229580936
2021-151723,2021-07-12,2.0,13213,0.0,67.0,4.0,136000.0,43.320121,5.399356,2,2029.8507462686566,2021,7,2849.663046455328,2322.8066229580936
2021-151735,2021-07-07,2.0,13213,0.0,60.0,3.0,235400.0,43.348518,5.42695,1,3923.3333333333335,2021,7,2849.663046455328,2322.8066229580936
2021-151794,2021-07-05,2.0,13213,0.0,90.0,4.0,353800.0,43.321361,5.402269,3,3931.1111111111113,2021,7,2849.663046455328,2322.8066229580936
2021-151800,2021-07-06,2.0,13213,0.0,76.0,4.0,156000.0,43.328008,5.432471,1,2052.6315789473683,2021,7,2849.663046455328,2322.8066229580936
2021-151802,2021-07-20,2.0,13213,0.0,87.0,5.0,130000.0,43.325519,5.416553,2,1494.2528735632184,2021,7,2849.663046455328,2322.8066229580936
2021-151820,2021-06-23,2.0,13213,0.0,39.0,2.0,87910.0,43.321119,5.412316,2,2254.102564102564,2021,6,2849.663046455328,2322.8066229580936
2021-151821,2021-07-19,1.0,13213,259.0,113.0,4.0,488400.0,43.347091,5.426105,0,4322.123893805309,2021,7,2849.663046455328,2322.8066229580936
2021-151829,2021-06-24,1.0,13213,851.0,90.0,5.0,133000.0,43.350759,5.447098,0,1477.7777777777778,2021,6,2849.663046455328,2322.8066229580936
2021-151849,2021-07-19,2.0,13213,0.0,72.0,4.0,125000.0,43.329215,5.439103,2,1736.111111111111,2021,7,2849.663046455328,2322.8066229580936
2021-151925,2021-07-07,2.0,13213,0.0,75.0,4.0,120000.0,43.323851,5.434139,2,1600.0,2021,7,2849.663046455328,2322.8066229580936
2021-151963,2021-07-21,2.0,13213,0.0,110.0,4.0,315000.0,43.327624,5.43771,2,2863.6363636363635,2021,7,2849.663046455328,2322.8066229580936
2021-152044,2021-07-16,2.0,13213,0.0,63.0,3.0,189000.0,43.333635,5.417808,1,3000.0,2021,7,2849.663046455328,2322.8066229580936
2021-152051,2021-07-20,1.0,13213,514.0,169.0,6.0,730050.0,43.350027,5.426471,0,4319.822485207101,2021,7,2849.663046455328,2322.8066229580936
2021-152060,2021-07-12,2.0,13213,0.0,61.0,3.0,188000.0,43.323516,5.439398,1,3081.967213114754,2021,7,2849.663046455328,2322.8066229580936
2021-152119,2021-06-28,2.0,13213,0.0,59.0,2.0,264500.0,43.350017,5.433657,1,4483.050847457627,2021,6,2849.663046455328,2322.8066229580936
2021-152120,2021-06-28,2.0,13213,0.0,63.0,3.0,211300.0,43.353687,5.43021,1,3353.968253968254,2021,6,2849.663046455328,2322.8066229580936
2021-152163,2021-07-09,2.0,13213,0.0,98.0,5.0,275000.0,43.324713,5.460066,1,2806.122448979592,2021,7,2849.663046455328,2322.8066229580936
2021-152204,2021-07-13,2.0,13213,0.0,63.0,3.0,190000.0,43.316687,5.411671,1,3015.873015873016,2021,7,2849.663046455328,2322.8066229580936
2021-152224,2021-07-08,1.0,13213,711.0,126.0,4.0,567000.0,43.338579,5.448566,0,4500.0,2021,7,2849.663046455328,2322.8066229580936
2021-152237,2021-07-12,2.0,13213,0.0,48.0,2.0,87800.0,43.350062,5.414334,1,1829.1666666666667,2021,7,2849.663046455328,2322.8066229580936
2021-152261,2021-07-27,2.0,13213,0.0,81.0,4.0,314000.0,43.336654,5.444598,1,3876.543209876543,2021,7,2849.663046455328,2322.8066229580936
2021-152270,2021-07-20,1.0,13213,0.0,206.0,7.0,760000.0,43.352248,5.454152,0,3689.3203883495144,2021,7,2849.663046455328,2322.8066229580936
2021-152282,2021-07-22,2.0,13213,0.0,68.0,3.0,144418.0,43.325247,5.432549,1,2123.794117647059,2021,7,2849.663046455328,2322.8066229580936
2021-152317,2021-07-05,2.0,13213,0.0,64.0,4.0,107500.0,43.326828,5.439393,2,1679.6875,2021,7,2849.663046455328,2322.8066229580936
2021-152327,2021-07-08,2.0,13213,0.0,46.0,3.0,117000.0,43.317971,5.404183,1,2543.478260869565,2021,7,2849.663046455328,2322.8066229580936
2021-152359,2021-07-15,1.0,13213,141.0,90.0,4.0,298000.0,43.340351,5.429227,0,3311.1111111111113,2021,7,2849.663046455328,2322.8066229580936
2021-152367,2021-07-23,1.0,13213,79.0,95.0,5.0,200000.0,43.318568,5.408662,0,2105.2631578947367,2021,7,2849.663046455328,2322.8066229580936
2021-152384,2021-07-16,2.0,13213,0.0,67.0,4.0,90000.0,43.326985,5.424893,2,1343.2835820895523,2021,7,2849.663046455328,2322.8066229580936
2021-152402,2021-06-29,1.0,13213,361.0,111.0,5.0,330000.0,43.353474,5.448902,0,2972.972972972973,2021,6,2849.663046455328,2322.8066229580936
2021-152421,2021-07-21,2.0,13213,0.0,60.0,3.0,252000.0,43.348477,5.428702,1,4200.0,2021,7,2849.663046455328,2322.8066229580936
2021-152428,2021-07-21,2.0,13213,0.0,65.0,3.0,214850.0,43.354586,5.435538,1,3305.3846153846152,2021,7,2849.663046455328,2322.8066229580936
2021-152429,2021-07-09,2.0,13213,0.0,76.0,4.0,113000.0,43.321394,5.451451,1,1486.842105263158,2021,7,2849.663046455328,2322.8066229580936
2021-152431,2021-07-15,2.0,13213,0.0,72.0,4.0,126400.0,43.329215,5.439103,2,1755.5555555555557,2021,7,2849.663046455328,2322.8066229580936
2021-152433,2021-07-21,2.0,13213,0.0,45.0,2.0,147000.0,43.336533,5.427443,1,3266.6666666666665,2021,7,2849.663046455328,2322.8066229580936
2021-152435,2021-07-21,2.0,13213,0.0,58.0,3.0,220100.0,43.34591,5.441579,1,3794.8275862068967,2021,7,2849.663046455328,2322.8066229580936
2021-152499,2021-07-07,1.0,13213,0.0,93.0,5.0,320000.0,43.355956,5.439518,1,3440.8602150537636,2021,7,2849.663046455328,2322.8066229580936
2021-152506,2021-07-01,2.0,13213,0.0,42.0,2.0,125000.0,43.336499,5.44327,1,2976.190476190476,2021,7,2849.663046455328,2322.8066229580936
2021-152509,2021-07-02,2.0,13213,0.0,75.0,4.0,101000.0,43.328008,5.432471,2,1346.6666666666667,2021,7,2849.663046455328,2322.8066229580936
2021-152532,2021-07-13,2.0,13213,0.0,54.0,3.0,134500.0,43.320121,5.399356,2,2490.740740740741,2021,7,2849.663046455328,2322.8066229580936
2021-152580,2021-07-19,2.0,13213,0.0,62.0,3.0,169000.0,43.318879,5.411853,1,2725.8064516129034,2021,7,2849.663046455328,2322.8066229580936
2021-152597,2021-07-27,1.0,13213,0.0,60.0,3.0,183000.0,43.327882,5.44569,1,3050.0,2021,7,2849.663046455328,2322.8066229580936
2021-152598,2021-07-06,2.0,13213,0.0,53.0,3.0,115000.0,43.322048,5.408331,1,2169.811320754717,2021,7,2849.663046455328,2322.8066229580936
2021-152623,2021-07-01,2.0,13213,399.0,240.0,6.0,650000.0,43.346914,5.452359,0,2708.3333333333335,2021,7,2849.663046455328,2322.8066229580936
2021-152679,2021-07-19,2.0,13213,0.0,42.0,2.0,159000.0,43.346156,5.417157,1,3785.714285714286,2021,7,2849.663046455328,2322.8066229580936
2021-152724,2021-07-23,2.0,13213,0.0,19.0,1.0,85800.0,43.343904,5.442322,1,4515.789473684211,2021,7,2849.663046455328,2322.8066229580936
2021-152797,2021-07-23,1.0,13213,505.0,112.0,4.0,515000.0,43.343571,5.427873,0,4598.214285714285,2021,7,2849.663046455328,2322.8066229580936
2021-152802,2021-07-15,2.0,13213,0.0,72.0,4.0,90000.0,43.331389,5.423275,2,1250.0,2021,7,2849.663046455328,2322.8066229580936
2021-152808,2021-07-27,1.0,13213,267.0,51.0,2.0,170000.0,43.35824,5.429347,0,3333.3333333333335,2021,7,2849.663046455328,2322.8066229580936
2021-152822,2021-07-16,2.0,13213,0.0,87.0,4.0,270000.0,43.319374,5.400985,1,3103.448275862069,2021,7,2849.663046455328,2322.8066229580936
2021-152863,2021-07-20,2.0,13213,0.0,76.0,4.0,90000.0,43.32309,5.441997,2,1184.2105263157894,2021,7,2849.663046455328,2322.8066229580936
2021-152870,2021-07-30,2.0,13213,0.0,49.0,2.0,74000.0,43.317971,5.404183,1,1510.204081632653,2021,7,2849.663046455328,2322.8066229580936
2021-152898,2021-07-23,2.0,13213,0.0,68.0,3.0,150000.0,43.319392,5.41298,1,2205.8823529411766,2021,7,2849.663046455328,2322.8066229580936
2021-152905,2021-07-21,1.0,13213,800.0,186.0,6.0,599650.0,43.361357,5.442655,0,3223.9247311827958,2021,7,2849.663046455328,2322.8066229580936
2021-152935,2021-07-28,2.0,13213,0.0,72.0,4.0,120000.0,43.324373,5.437906,1,1666.6666666666667,2021,7,2849.663046455328,2322.8066229580936
2021-152936,2021-07-28,2.0,13213,0.0,36.0,2.0,101400.0,43.353687,5.43021,1,2816.6666666666665,2021,7,2849.663046455328,2322.8066229580936
2021-152953,2021-07-15,2.0,13213,0.0,61.0,3.0,149000.0,43.322711,5.411225,1,2442.622950819672,2021,7,2849.663046455328,2322.8066229580936
2021-152958,2021-07-22,2.0,13213,0.0,74.0,4.0,154000.0,43.327682,5.431257,1,2081.0810810810813,2021,7,2849.663046455328,2322.8066229580936
2021-152970,2021-07-01,2.0,13213,0.0,53.0,2.0,97500.0,43.344304,5.419864,2,1839.622641509434,2021,7,2849.663046455328,2322.8066229580936
2021-152971,2021-07-20,2.0,13213,0.0,91.0,6.0,157000.0,43.336236,5.438519,2,1725.2747252747254,2021,7,2849.663046455328,2322.8066229580936
2021-152979,2021-08-02,2.0,13213,0.0,70.0,3.0,145000.0,43.321394,5.451451,2,2071.4285714285716,2021,8,2849.663046455328,2322.8066229580936
2021-152980,2021-07-27,2.0,13213,0.0,80.0,3.0,120000.0,43.322225,5.411813,2,1500.0,2021,7,2849.663046455328,2322.8066229580936
2021-153015,2021-07-26,2.0,13213,0.0,18.0,1.0,57000.0,43.333683,5.411819,1,3166.6666666666665,2021,7,2849.663046455328,2322.8066229580936
2021-153040,2021-07-15,2.0,13213,0.0,80.0,4.0,304000.0,43.3506,5.448164,1,3800.0,2021,7,2849.663046455328,2322.8066229580936
2021-153064,2021-07-16,2.0,13213,0.0,71.0,4.0,238000.0,43.325288,5.458429,1,3352.112676056338,2021,7,2849.663046455328,2322.8066229580936
2021-153087,2021-07-20,2.0,13213,0.0,59.0,3.0,148300.0,43.32811,5.43681,2,2513.5593220338983,2021,7,2849.663046455328,2322.8066229580936
2021-153115,2021-08-03,2.0,13213,0.0,66.0,3.0,110000.0,43.32309,5.441997,1,1666.6666666666667,2021,8,2849.663046455328,2322.8066229580936
2021-153149,2021-07-28,2.0,13213,0.0,83.0,3.0,214000.0,43.340573,5.416637,1,2578.3132530120483,2021,7,2849.663046455328,2322.8066229580936
2021-153152,2021-07-27,2.0,13213,0.0,74.0,4.0,107000.0,43.336236,5.438519,2,1445.945945945946,2021,7,2849.663046455328,2322.8066229580936
2021-153167,2021-07-21,1.0,13213,0.0,93.0,5.0,300000.0,43.355956,5.439518,1,3225.8064516129034,2021,7,2849.663046455328,2322.8066229580936
2021-153170,2021-07-15,2.0,13213,0.0,30.0,1.0,80000.0,43.342722,5.418111,1,2666.6666666666665,2021,7,2849.663046455328,2322.8066229580936
2021-153286,2021-07-23,2.0,13213,0.0,62.0,3.0,95000.0,43.32309,5.441997,1,1532.258064516129,2021,7,2849.663046455328,2322.8066229580936
2021-153297,2021-07-23,1.0,13213,477.0,130.0,6.0,412200.0,43.323941,5.443482,0,3170.769230769231,2021,7,2849.663046455328,2322.8066229580936
2021-153298,2021-07-05,2.0,13213,0.0,45.0,3.0,120000.0,43.317971,5.404183,1,2666.6666666666665,2021,7,2849.663046455328,2322.8066229580936
2021-153320,2021-07-19,2.0,13213,0.0,63.0,4.0,90000.0,43.326985,5.424893,2,1428.5714285714287,2021,7,2849.663046455328,2322.8066229580936
2021-153325,2021-07-29,2.0,13213,0.0,82.0,4.0,250000.0,43.329989,5.440675,1,3048.7804878048782,2021,7,2849.663046455328,2322.8066229580936
2021-153328,2021-08-02,2.0,13213,0.0,37.0,2.0,130000.0,43.333635,5.417808,1,3513.5135135135133,2021,8,2849.663046455328,2322.8066229580936
2021-153334,2021-07-27,1.0,13213,469.0,112.0,5.0,490000.0,43.358157,5.435442,0,4375.0,2021,7,2849.663046455328,2322.8066229580936
2021-153340,2021-07-13,2.0,13213,0.0,44.0,2.0,153600.0,43.329439,5.444076,1,3490.909090909091,2021,7,2849.663046455328,2322.8066229580936
2021-153346,2021-07-09,1.0,13213,0.0,68.0,4.0,207500.0,43.336236,5.438519,1,3051.470588235294,2021,7,2849.663046455328,2322.8066229580936
2021-153350,2021-07-19,2.0,13213,0.0,72.0,4.0,159000.0,43.324206,5.441629,2,2208.3333333333335,2021,7,2849.663046455328,2322.8066229580936
2021-153386,2021-07-21,2.0,13213,0.0,65.0,3.0,107000.0,43.323851,5.434139,2,1646.1538461538462,2021,7,2849.663046455328,2322.8066229580936
2021-153432,2021-07-28,2.0,13213,0.0,57.0,2.0,169000.0,43.351217,5.439783,2,2964.9122807017543,2021,7,2849.663046455328,2322.8066229580936
2021-153483,2021-07-26,2.0,13213,0.0,74.0,4.0,238000.0,43.335496,5.442607,1,3216.2162162162163,2021,7,2849.663046455328,2322.8066229580936
2021-153538,2021-08-02,2.0,13213,0.0,84.0,5.0,120000.0,43.317169,5.397462,1,1428.5714285714287,2021,8,2849.663046455328,2322.8066229580936
2021-153539,2021-08-05,2.0,13213,0.0,81.0,4.0,189400.0,43.322066,5.44442,2,2338.2716049382716,2021,8,2849.663046455328,2322.8066229580936
2021-153608,2021-07-30,1.0,13213,642.0,122.0,5.0,465000.0,43.353996,5.437291,0,3811.4754098360654,2021,7,2849.663046455328,2322.8066229580936
2021-153675,2021-07-16,1.0,13213,0.0,93.0,5.0,390000.0,43.355956,5.439518,1,4193.548387096775,2021,7,2849.663046455328,2322.8066229580936
2021-153681,2021-08-03,2.0,13213,0.0,44.0,2.0,110639.0,43.318932,5.400798,2,2514.5227272727275,2021,8,2849.663046455328,2322.8066229580936
2021-153690,2021-08-09,2.0,13213,0.0,40.0,2.0,135000.0,43.332534,5.450797,1,3375.0,2021,8,2849.663046455328,2322.8066229580936
2021-153691,2021-07-30,2.0,13213,0.0,50.0,3.0,99000.0,43.336465,5.420129,2,1980.0,2021,7,2849.663046455328,2322.8066229580936
2021-153739,2021-08-06,1.0,13213,0.0,93.0,5.0,413900.0,43.355956,5.439518,1,4450.537634408603,2021,8,2849.663046455328,2322.8066229580936
2021-153745,2021-07-20,2.0,13213,0.0,68.0,3.0,260400.0,43.345351,5.440314,1,3829.4117647058824,2021,7,2849.663046455328,2322.8066229580936
2021-153752,2021-07-29,1.0,13213,0.0,77.0,4.0,280000.0,43.355956,5.439518,1,3636.3636363636365,2021,7,2849.663046455328,2322.8066229580936
2021-153882,2021-07-30,2.0,13213,0.0,61.0,3.0,167000.0,43.31717,5.401163,1,2737.7049180327867,2021,7,2849.663046455328,2322.8066229580936
2021-153891,2021-07-27,2.0,13213,0.0,37.0,2.0,78000.0,43.322305,5.41115,2,2108.108108108108,2021,7,2849.663046455328,2322.8066229580936
2021-153923,2021-08-03,2.0,13213,0.0,100.0,1.0,170000.0,43.319737,5.400222,1,1700.0,2021,8,2849.663046455328,2322.8066229580936
2021-153977,2021-08-12,2.0,13213,0.0,65.0,3.0,220000.0,43.332081,5.455008,1,3384.6153846153848,2021,8,2849.663046455328,2322.8066229580936
2021-153979,2021-08-06,2.0,13213,0.0,59.0,3.0,108000.0,43.336057,5.427418,1,1830.5084745762713,2021,8,2849.663046455328,2322.8066229580936
2021-154019,2021-08-05,2.0,13213,0.0,82.0,4.0,238000.0,43.341459,5.429313,1,2902.439024390244,2021,8,2849.663046455328,2322.8066229580936
2021-154085,2021-08-11,1.0,13213,987.0,165.0,5.0,523000.0,43.33553,5.450836,0,3169.6969696969695,2021,8,2849.663046455328,2322.8066229580936
2021-154125,2021-08-05,2.0,13213,0.0,39.0,2.0,160570.0,43.329439,5.444076,1,4117.179487179487,2021,8,2849.663046455328,2322.8066229580936
2021-154159,2021-07-29,2.0,13213,0.0,95.0,4.0,250000.0,43.320898,5.457675,1,2631.5789473684213,2021,7,2849.663046455328,2322.8066229580936
2021-154182,2021-08-06,1.0,13213,980.0,116.0,6.0,532000.0,43.332122,5.452648,0,4586.206896551724,2021,8,2849.663046455328,2322.8066229580936
2021-154183,2021-07-28,2.0,13213,0.0,39.0,2.0,161000.0,43.329439,5.444076,1,4128.205128205128,2021,7,2849.663046455328,2322.8066229580936
2021-154222,2021-07-28,1.0,13213,75.0,17.0,1.0,41000.0,43.35943,5.432569,0,2411.764705882353,2021,7,2849.663046455328,2322.8066229580936
2021-154230,2021-08-11,2.0,13213,0.0,74.0,4.0,105000.0,43.336236,5.438519,2,1418.918918918919,2021,8,2849.663046455328,2322.8066229580936
2021-154259,2021-07-30,2.0,13213,0.0,67.0,3.0,212000.0,43.339515,5.434484,1,3164.179104477612,2021,7,2849.663046455328,2322.8066229580936
2021-154335,2021-08-06,2.0,13213,0.0,30.0,1.0,109000.0,43.33099,5.449265,1,3633.3333333333335,2021,8,2849.663046455328,2322.8066229580936
